cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,11/2/20,NJ-4,5,Fundraising,-7.660295,"As of Oct. 14, Smith had raised $724,000 in individual contributions (54% of all such contributions to the major-party candidates); Schmid had raised $617,000 (46%).",DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-4,4,Generic ballot,2.017622,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-4,3,Incumbent's margin in last election,-2.416825,Smith won by 12.3 percentage points in 2018.,DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-4,2,District partisanship,-2.831121,"NJ-4 is 17.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-4,11,Total,-17.62732,"",DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-4,1,Incumbency,-5.717144,"Smith has been elected to 20 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Stephanie Schmid,Chris Smith,Schmid,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,7,Challenger experience,0,Richter has never held elected office.,DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,6,Incumbent's voting record in Congress,-1.544985,"Kim has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,5,Fundraising,5.234927,"As of Oct. 14, Kim had raised $5,263,000 in individual contributions (90% of all such contributions to the major-party candidates); Richter had raised $565,000 (10%).",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,4,Generic ballot,2.757156,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,3,Incumbent's margin in last election,-.336788,"Kim won by 1.3 percentage points in 2018, defeating an incumbent.",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,2,District partisanship,-1.501715,"NJ-3 is 6.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Obama in 2012.",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,11,Total,12.26162,"",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-3,1,Incumbency,7.653022,"Kim has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-3 has nationally representative demographics, so incumbency won't help Kim as much there.",DR,Andy Kim,David Richter,Kim,Richter,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,7,Challenger experience,0,Kennedy has never held elected office.,DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,6,Incumbent's voting record in Congress,-.7512048,"VanDrew has voted with Republicans 56% of the time in roll-call votes in recent sessions of Congress. Candidates who break with their party more often tend to overperform at the ballot booth, other factors held equal.",DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,5,Fundraising,-3.18991,"As of Oct. 14, Kennedy had raised $3,054,000 in individual contributions (52% of all such contributions to the major-party candidates); VanDrew had raised $2,874,000 (48%).",DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,4,Generic ballot,.8909606,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,3,Incumbent's margin in last election,-.1438145,VanDrew won by 7.7 percentage points in 2018 in an open-seat race.,DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,2,District partisanship,-.3233787,"NJ-2 is 4.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Obama in 2012.",DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,11,Total,-5.93896,"",DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-2,1,Incumbency,-2.421612,"VanDrew has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-2 has nationally representative demographics, so incumbency won't help VanDrew as much there.",DR,Amy Kennedy,Jefferson Van Drew,Kennedy,VanDrew,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,7,Challenger experience,0,Razzoli has never held elected office.,DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,6,Incumbent's voting record in Congress,-2.760317,"Watson Coleman has voted with Democrats 97% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,5,Fundraising,9.337206,"As of Oct. 14, Watson Coleman had raised $318,000 in individual contributions (99% of all such contributions to the major-party candidates); Razzoli had raised $3,000 (1%).",DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,4,Generic ballot,4.162014,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,3,Incumbent's margin in last election,6.945173,Watson Coleman won by 37.4 percentage points in 2018.,DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,2,District partisanship,10.2506,"NJ-12 is 29.4 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,11,Total,40.16551,"",DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-12,1,Incumbency,12.23083,"Watson Coleman has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-12 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Bonnie Watson Coleman,Mark Razzoli,Watson Coleman,Razzoli,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,7,Challenger experience,0,Gustafson has never held elected office.,DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,6,Incumbent's voting record in Congress,-2.228134,"Norcross has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,5,Fundraising,9.199704,"As of Oct. 14, Norcross had raised $1,031,000 in individual contributions (100% of all such contributions to the major-party candidates); Gustafson had raised $4,000 (0%).",DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,4,Generic ballot,4.061448,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,3,Incumbent's margin in last election,5.249927,Norcross won by 31.1 percentage points in 2018.,DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,2,District partisanship,7.612798,"NJ-1 is 22.7 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,11,Total,35.24773,"",DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-1,1,Incumbency,11.35199,"Norcross has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Donald Norcross,Claire H. Gustafson,Norcross,Gustafson,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,7,Challenger experience,0,Becchi has never held elected office.,DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,6,Incumbent's voting record in Congress,-1.627511,"Sherrill has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,5,Fundraising,5.314999,"As of Oct. 14, Sherrill had raised $4,573,000 in individual contributions (85% of all such contributions to the major-party candidates); Becchi had raised $809,000 (15%).",DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,4,Generic ballot,3.149218,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,3,Incumbent's margin in last election,1.746511,Sherrill won by 14.6 percentage points in 2018 in an open-seat race.,DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,2,District partisanship,-1.698154,"NJ-11 is 6.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,11,Total,16.22752,"",DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-11,1,Incumbency,9.342455,"Sherrill has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-11 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Mikie Sherrill,Rosemary Becchi,Sherrill,Becchi,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,7,Challenger experience,0,Zinone has never held elected office.,DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,6,Incumbent's voting record in Congress,-2.432532,"Payne has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,5,Fundraising,9.111947,"As of Oct. 14, Payne had raised $101,000 in individual contributions (100% of all such contributions to the major-party candidates); Zinone had raised $0 (0%).",DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,4,Generic ballot,3.994579,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,3,Incumbent's margin in last election,19.04128,Payne won by 77.5 percentage points in 2018.,DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,2,District partisanship,28.08201,"NJ-10 is 69.9 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,11,Total,70.53728,"",DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NJ-10,1,Incumbency,12.74,"Payne has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NJ-10 has highly distinctive demographics, so incumbency will help Payne a lot there.",DR,Donald Payne Jr.,Jennifer Zinone,Payne,Zinone,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,7,Challenger experience,-2.601255,"Negron has held elected office before. (So has Kuster, but this is accounted for in our incumbency calculation.)",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,6,Incumbent's voting record in Congress,-1.43435,"Kuster has voted with Democrats 90% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,5,Fundraising,5.843208,"As of Oct. 14, Kuster had raised $1,720,000 in individual contributions (86% of all such contributions to the major-party candidates); Negron had raised $273,000 (14%).",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,4,Generic ballot,3.357457,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,3,Incumbent's margin in last election,.9016839,Kuster won by 13.4 percentage points in 2018.,DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,2,District partisanship,.6513158,"NH-2 is 2.4 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,11,Total,16.24097,"",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-2,1,Incumbency,9.522907,"Kuster has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NH-2 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Ann Kuster,Steve Negron,Kuster,Negron,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,7,Challenger experience,0,Mowers has never held elected office.,DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,6,Incumbent's voting record in Congress,-1.446546,"Pappas has voted with Democrats 95% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,5,Fundraising,1.968498,"As of Oct. 14, Pappas had raised $2,038,000 in individual contributions (63% of all such contributions to the major-party candidates); Mowers had raised $1,191,000 (37%).",DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,4,Generic ballot,2.385449,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,3,Incumbent's margin in last election,.5034638,Pappas won by 8.6 percentage points in 2018 in an open-seat race.,DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,2,District partisanship,-.5764184,"NH-1 is 3.0 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Obama in 2012.",DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,11,Total,9.581897,"",DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NH-1,1,Incumbency,6.747451,"Pappas has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NH-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Chris Pappas,Matt Mowers,Pappas,Mowers,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,7,Challenger experience,0,Elworth has never held elected office.,DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,6,Incumbent's voting record in Congress,.3123512,Smith has voted with Republicans 81% of the time in roll-call votes in recent sessions of Congress.,DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,5,Fundraising,-18.37459,"As of Oct. 14, Smith had raised $329,000 in individual contributions (100% of all such contributions to the major-party candidates); Elworth had raised $0 (0%).",DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,4,Generic ballot,3.273664,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,3,Incumbent's margin in last election,-13.39434,Smith won by 53.4 percentage points in 2018.,DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,2,District partisanship,-15.09647,"NE-3 is 51.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Nebraska has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,11,Total,-52.99402,"",DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-3,1,Incumbency,-9.714633,"Smith has been elected to 7 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NE-3 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Mark Elworth Jr.,Adrian Smith,Elworth,Smith,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,7,Challenger experience,-.1409285,"Eastman has held elected office before. (So has Bacon, but this is accounted for in our incumbency calculation.)",DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,6,Incumbent's voting record in Congress,.029036,Bacon has voted with Republicans 74% of the time in roll-call votes in recent sessions of Congress.,DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,5,Fundraising,.5522746,"As of Oct. 14, Eastman had raised $3,150,000 in individual contributions (65% of all such contributions to the major-party candidates); Bacon had raised $1,674,000 (35%).",DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,4,Generic ballot,-.1818973,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,3,Incumbent's margin in last election,.1090145,Bacon won by 2.0 percentage points in 2018.,DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,2,District partisanship,.0701608,"NE-2 is 4.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,11,Total,.934752,"",DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-2,1,Incumbency,.4970918,"Bacon has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NE-2 has nationally representative demographics, so incumbency won't help Bacon as much there.",DR,Kara Eastman,Don Bacon,Eastman,Bacon,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,7,Challenger experience,1.346781,"Bolz has held elected office before. (So has Fortenberry, but this is accounted for in our incumbency calculation.)",DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,6,Incumbent's voting record in Congress,-.4105493,Fortenberry has voted with Republicans 72% of the time in roll-call votes in recent sessions of Congress.,DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,5,Fundraising,-5.505732,"As of Oct. 14, Bolz had raised $964,000 in individual contributions (62% of all such contributions to the major-party candidates); Fortenberry had raised $592,000 (38%).",DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,4,Generic ballot,1.7383,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,3,Incumbent's margin in last election,-2.960241,Fortenberry won by 20.7 percentage points in 2018.,DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,2,District partisanship,-2.955211,"NE-1 is 20.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,11,Total,-13.5004,"",DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,NE-1,1,Incumbency,-4.753746,"Fortenberry has been elected to 8 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. NE-1 has nationally representative demographics, so incumbency won't help Fortenberry as much there.",DR,Kate Bolz,Jeff Fortenberry,Bolz,Fortenberry,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,7,Challenger experience,0,Raknerud has never held elected office.,DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,6,Incumbent's voting record in Congress,-.7105399,Armstrong has voted with Republicans 72% of the time in roll-call votes in recent sessions of Congress.,DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,5,Fundraising,-15.64767,"As of Oct. 14, Armstrong had raised $416,000 in individual contributions (95% of all such contributions to the major-party candidates); Raknerud had raised $23,000 (5%).",DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,4,Generic ballot,2.892016,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,3,Incumbent's margin in last election,-6.250203,Armstrong won by 24.6 percentage points in 2018 in an open-seat race.,DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,2,District partisanship,-8.298745,"North Dakota is 34.0 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
2020,House,11/2/20,ND-1,11,Total,-36.35234,"",DR,Zach Raknerud,Kelly Armstrong,Raknerud,Armstrong,20:52:33  2 Nov 2020
