cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity_district,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2020,Senate,MS-S2,8/30/20,_deluxe,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.0578,0,0,0,.94215,0,0,0,.00005,0,.057825,.942175,.0109625,.6855307,1264914,1495001,1041220,41.64945,0,0,0,1.60864,56.74191,0,0,0,0,3.28785,0,47.76254,62.97029,0,0,0,0,0,0,.3449124,0,35.45624,50.58248,0,0,0,0,0,0,-14.64693,2003058,,-15.09246,-3.002089,-27.36037,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,MN-S2,8/30/20,_deluxe,Tina Smith,"","","","",Jason Lewis,"","","",all others,.923975,0,0,0,.076025,0,0,0,0,0,.923975,.076025,.0279875,.7581501,2920028,3408880,2443093,55.32521,0,0,0,0,41.70006,0,0,0,2.974729,0,5.666604,61.55035,47.89982,0,0,0,0,0,0,0,.8486981,49.07623,35.50933,0,0,0,0,0,0,1.449026,4031262,,13.62516,25.72108,1.502512,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,MI-S2,8/30/20,_deluxe,Gary Peters,"","","","",John James,"","","",all others,.866275,0,0,0,.133725,0,0,0,0,0,.866275,.133725,.051225,.8283283,4891675,5726392,4077399,53.26618,0,0,0,0,43.7967,0,0,0,2.937114,0,5.56742,59.0004,49.48058,0,0,0,0,0,0,0,.8420328,47.53027,37.99893,0,0,0,0,0,0,5.782255,7443238,,9.469479,20.66743,-1.590881,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,ME-S2,8/30/20,_deluxe,Sara Gideon,"","","","",Susan Collins,"","","",all others,.45325,0,0,0,.54675,0,0,0,0,0,.45325,.54675,.0835875,8.588397,769852.2,903206.4,638429.6,49.46456,0,0,0,0,50.53544,0,0,0,0,0,0,55.50294,56.56474,0,0,0,0,0,0,0,0,43.43526,44.49706,0,0,0,0,0,0,3.029066,1067388,,-1.070877,11.00587,-13.12947,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,MA-S2,8/30/20,_deluxe,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.9994,0,0,0,.0006,0,0,0,0,0,.9994,.0006,.0001625,.0040466,3176454,3739794,2626208,67.08597,0,0,0,0,28.93397,0,0,0,3.980067,0,7.279378,73.59048,35.47697,0,0,0,0,0,0,0,1.305437,60.47451,22.41947,0,0,0,0,0,0,22.99946,4981824,,38.152,50.76516,25.47559,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,LA-S2,8/30/20,_deluxe,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.003575,.016125,.013225,.003825,.914125,.049125,0,0,0,0,.03675,.96325,.0220625,.8474127,2059387,2434786,1689879,7.713887,11.91068,11.36344,7.713887,0,41.45663,13.33645,0,0,6.505023,0,11.0588,12.64246,50.74126,18.04131,19.29219,0,0,17.25104,12.61068,0,2.671572,3.302462,32.84292,6.161093,7.572151,0,0,5.788467,3.351394,-19.18569,3356738,,-16.09119,4.470938,-37.3651,.003575,.048575,.016125,.22545,.013225,.187,.003825,.04815,.79515,.08505,.049125,.2868,0,0,0,0,0,0,40000,16:18:42 15 Sep 2020
2020,Senate,KY-S2,8/30/20,_deluxe,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","",all others,.05795,0,0,0,.94205,0,0,0,0,0,.05795,.94205,.0112375,.4429313,2006834,2373669,1652357,42.13627,0,0,0,2.738739,55.12499,0,0,0,2.738739,5.256434,5.275148,46.31072,59.29744,0,0,0,0,0,0,.7510217,.7462938,35.11567,48.1624,0,0,0,0,0,0,-23.62025,3152302,,-12.98872,-2.545292,-23.48926,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,KS-S2,8/30/20,_deluxe,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.24685,0,0,0,.7531,0,0,0,.00005,0,.2469,.7531,.056225,3.618267,1229156,1459313,1003845,45.60803,0,0,0,3.023091,51.36888,0,0,0,0,5.738737,0,51.24641,57.06772,0,0,0,0,0,0,.8639946,0,39.88529,45.6708,0,0,0,0,0,0,-21.07216,2062935,,-5.760845,5.242041,-16.77258,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,IL-S2,8/30/20,_deluxe,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.994375,0,0,0,.005625,0,0,0,0,0,.994375,.005625,.0021,.0305206,5442581,6384318,4511240,61.64059,0,0,0,0,33.81008,0,0,0,4.54933,0,8.125895,68.19432,40.41082,0,0,0,0,0,0,0,1.585583,54.98392,27.20357,0,0,0,0,0,0,12.95453,8931731,,27.83051,40.45818,15.07334,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,ID-S2,8/30/20,_deluxe,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.008625,0,0,0,.991375,0,0,0,0,0,.008625,.991375,.0014125,.1606713,695389.6,831081.4,561218.4,33.82627,0,0,0,0,59.65353,0,0,0,6.520201,0,11.08387,40.82002,66.5446,0,0,0,0,0,0,0,2.656411,26.82134,52.63688,0,0,0,0,0,0,-32.60378,1222930,,-25.82726,-12.65305,-38.85643,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,IA-S2,8/30/20,_deluxe,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.488325,0,0,0,.511675,0,0,0,0,0,.488325,.511675,.09635,4.776978,1595426,1873179,1323781,48.59924,0,0,0,0,48.79763,0,0,0,2.603126,0,5.062553,54.08679,54.38979,0,0,0,0,0,0,0,.6957382,43.02639,43.25076,0,0,0,0,0,0,-9.393244,2273086,,-.1983871,10.52948,-11.05662,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,GA-S3,8/30/20,_deluxe,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.111625,.0784,.00215,0,.41665,.391175,0,0,0,0,.192175,.807825,.0360125,.6857418,4154041,4905435,3426623,14.62565,12.86689,4.38351,0,0,20.99953,19.33295,0,0,27.79147,0,35.07613,21.8992,28.81975,19.64009,26.88107,0,0,8.099358,0,0,20.70898,7.821575,13.39289,6.538502,12.01756,0,0,1.369108,0,-12.7288,7171091,,-8.456429,12.51966,-29.49998,.111625,.2102,.0784,.137175,.00215,.0031,0,0,.41665,.354725,.391175,.2948,0,0,0,0,0,0,40000,16:18:42 15 Sep 2020
2020,Senate,GA-S2,8/30/20,_deluxe,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.2965,0,0,0,.7035,0,0,0,0,0,.2965,.7035,.0779375,1.430298,4310207,5067764,3561884,47.32809,0,0,0,2.011258,50.66066,0,0,0,0,3.982889,0,52.58661,55.95825,0,0,0,0,0,0,.4818854,0,41.99705,45.37566,0,0,0,0,0,0,-12.7288,7171091,,-3.332569,6.966934,-13.73736,.039975,.137375,0,0,0,0,0,0,.1374,.03995,0,0,0,0,0,0,0,.00005,40000,16:18:42 15 Sep 2020
2020,Senate,DE-S2,8/30/20,_deluxe,Christopher A. Coons,"","","","",James DeMartino,"","","",all others,.998875,0,0,0,.001125,0,0,0,0,0,.998875,.001125,.0006125,.1105321,438324.6,520104.4,359254.6,65.62672,0,0,0,0,31.08158,0,0,0,3.291696,0,6.221482,72.03764,37.56124,0,0,0,0,0,0,0,.9741819,59.08373,24.65776,0,0,0,0,0,0,12.13165,701737,,34.54513,47.01755,21.93065,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,CO-S2,8/30/20,_deluxe,John W. Hickenlooper,"","","","",Cory Gardner,"","","",all others,.687875,0,0,0,.312125,0,0,0,0,0,.687875,.312125,.0829875,2.386931,2750116,3231276,2287383,49.41378,0,0,0,0,44.94488,0,0,0,5.641339,0,9.764601,55.67064,51.25967,0,0,0,0,0,0,0,2.177679,43.08366,38.6322,0,0,0,0,0,0,-.1986784,4066043,,4.468903,16.21618,-7.470568,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,AZ-S3,8/30/20,_deluxe,Mark Kelly,"","","","",Martha McSally,"","","",all others,.79975,0,0,0,.20025,0,0,0,0,0,.79975,.20025,.07395,2.167894,2698226,3194447,2206609,50.60934,0,0,0,0,43.88033,0,0,0,5.510329,0,9.622715,56.16741,49.46576,0,0,0,0,0,0,0,2.077044,44.98966,38.23744,0,0,0,0,0,0,-7.579248,4772097,,6.729004,17.12217,-3.627909,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,AR-S2,8/30/20,_deluxe,"","","","",Ricky Dale Harrington Jr.,Tom Cotton,"","","","",0,0,0,0,.999675,0,0,0,.000325,0,.0002,.9998,0,0,1042157,1449534,639207.6,0,0,0,0,17.45089,82.54911,0,0,0,0,25.03976,0,0,89.58179,0,0,0,0,0,0,10.41821,0,0,74.96024,0,0,0,0,0,0,-25.97004,2144435,,-82.54911,-74.96024,-89.58179,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,AL-S2,8/30/20,_deluxe,Doug Jones,"","","","",Tommy Tuberville,"","","","",.3161,0,0,0,.6839,0,0,0,0,0,.3161,.6839,.0591375,2.160725,2164919,2558924,1785162,47.58049,0,0,0,0,52.41951,0,0,0,0,0,0,54.20617,58.96651,0,0,0,0,0,0,0,0,41.03349,45.79383,0,0,0,0,0,0,-26.92383,3408323,,-4.839027,8.412338,-17.93303,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,AK-S2,8/30/20,_deluxe,Al Gross,"","","","",Dan Sullivan,"","","",all others,.153675,0,0,0,.846325,0,0,0,0,0,.153675,.846325,.0309125,7.409581,330003.5,390449.6,271027.9,42.74876,0,0,0,0,51.93433,0,0,0,5.316909,0,9.271243,48.88442,58.04794,0,0,0,0,0,0,0,1.970803,36.5246,45.73503,0,0,0,0,0,0,-15.52373,511559,,-9.185574,2.472342,-20.85777,,,,,,,,,,,,,,,,,,,40000,16:18:42 15 Sep 2020
2020,Senate,WY-S2,8/29/20,_deluxe,Merav Ben-David,"","","","",Cynthia Lummis,"","","","",.0003,0,0,0,.9997,0,0,0,0,0,.0003,.9997,.000075,.0238188,249069.5,297644.8,201405.7,29.46333,0,0,0,0,70.53667,0,0,0,0,0,0,35.91041,76.88158,0,0,0,0,0,0,0,0,23.11843,64.08959,0,0,0,0,0,0,-44.55695,416120,,-41.07335,-28.17918,-53.76315,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,WV-S2,8/29/20,_deluxe,Paula Jean Swearengin,"","","",Franklin Riley,Shelley Moore Capito,"","","","",.0049,0,0,0,.99505,0,0,0,.00005,0,.004925,.995075,.0008,.0841899,751636.6,905323,605434.1,33.54748,0,0,0,3.603698,62.84882,0,0,0,0,6.643535,0,40.25198,69.56943,0,0,0,0,0,0,1.128167,0,26.77542,56.05814,0,0,0,0,0,0,-33.36588,1405756,,-29.30134,-16.17625,-42.43732,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,VA-S2,8/29/20,_deluxe,Mark Warner,"","","","",Daniel Gade,"","","",all others,.99345,0,0,0,.00655,0,0,0,0,0,.99345,.00655,.0028625,.0579605,3906532,4567754,3255071,60.76545,0,0,0,0,36.76074,0,0,0,2.473807,0,4.820013,66.58208,42.67123,0,0,0,0,0,0,0,.6525179,54.88444,30.94212,0,0,0,0,0,0,7.214744,5841246,,24.00471,35.33294,12.51486,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,TX-S2,8/29/20,_deluxe,M.J. Hegar,"","","","",John Cornyn,"","","",all others,.1254,0,0,0,.8746,0,0,0,0,0,.1254,.8746,.0257125,.2133628,9532434,1.12e+07,7914292,43.65166,0,0,0,0,53.40048,0,0,0,2.94786,0,5.655425,49.2928,59.08286,0,0,0,0,0,0,0,.8214962,37.99113,47.73777,0,0,0,0,0,0,-16.95765,1.79e+07,,-9.748821,1.178595,-20.72703,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,TN-S2,8/29/20,_deluxe,Marquita Bradshaw,"","","","",Bill Hagerty,"","","",all others,.0107,0,0,0,.9893,0,0,0,0,0,.0107,.9893,.002125,.0651259,2580973,3077933,2101260,34.39454,0,0,0,0,59.27863,0,0,0,6.326837,0,10.75985,41.20079,66.1611,0,0,0,0,0,0,0,2.544986,27.47318,52.35818,0,0,0,0,0,0,-27.59,4638481,,-24.88409,-11.93839,-37.94384,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,SD-S2,8/29/20,_deluxe,Dan Ahlers,"","","","",Mike Rounds,"","","","",.007075,0,0,0,.992925,0,0,0,0,0,.007075,.992925,.0009125,.1924981,374959.7,447917.6,303914.5,36.36685,0,0,0,0,63.63315,0,0,0,0,0,0,42.93588,70.21298,0,0,0,0,0,0,0,0,29.78701,57.06412,0,0,0,0,0,0,-28.19171,635783,,-27.2663,-14.12823,-40.42597,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,SC-S2,8/29/20,_deluxe,Jaime Harrison,"","","",Bill Bledsoe,Lindsey Graham,"","","","",.156075,0,0,0,.8439,0,0,0,.000025,0,.156075,.843925,.0337,1.189576,2240866,2657583,1835380,44.94436,0,0,0,1.93372,53.12192,0,0,0,0,3.875841,0,50.25331,58.54274,0,0,0,0,0,0,.4481393,0,39.53955,47.75352,0,0,0,0,0,0,-16.27831,3786973,,-8.177563,2.26141,-18.77262,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,RI-S2,8/29/20,_deluxe,Jack Reed,"","","","",Allen Waters,"","","","",.99985,0,0,0,.00015,0,0,0,0,0,.99985,.00015,.000075,.0130317,455237.8,543041.8,368872.7,73.81389,0,0,0,0,26.18612,0,0,0,0,0,0,80.01578,32.34386,0,0,0,0,0,0,0,0,67.65614,19.98422,0,0,0,0,0,0,24.14743,787223,,47.62777,60.03155,35.31229,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,OR-S2,8/29/20,_deluxe,Jeff Merkley,"","","",Ibrahim Taher,Jo Rae Perkins,"","","","",.99645,0,0,0,.00355,0,0,0,0,0,.99645,.00355,.000975,.0402273,1917178,2263988,1578942,62.86653,0,0,0,4.683626,32.44984,0,0,0,0,8.343283,0,69.51959,39.14456,0,0,0,0,0,0,1.667319,0,56.12181,25.74007,0,0,0,0,0,0,7.486742,3051952,,30.41669,43.1021,17.51538,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,OK-S2,8/29/20,_deluxe,Abby Broyles,"","","","",Jim Inhofe,"","","",all others,.0054,0,0,0,.9946,0,0,0,0,0,.0054,.9946,.001,.0526291,1502976,1799620,1211492,35.45398,0,0,0,0,61.44947,0,0,0,3.096555,0,5.864673,41.56717,67.55164,0,0,0,0,0,0,0,.9050027,29.30646,55.31812,0,0,0,0,0,0,-33.47742,2782455,,-25.99549,-14.09702,-37.88841,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,NM-S2,8/29/20,_deluxe,Ben Ray Luján,"","","",Bob Walsh,Mark Ronchetti,"","","","",.959025,0,0,0,.04095,0,0,0,.000025,0,.95905,.04095,.0151875,1.456782,824650.5,983404.8,668030.5,55.92337,0,0,0,4.906195,39.17043,0,0,0,0,8.680253,0,62.15401,45.50403,0,0,0,0,0,0,1.761122,0,49.58683,32.82413,0,0,0,0,0,0,7.959666,1466552,,16.75294,28.6708,4.647354,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,NJ-S2,8/29/20,_deluxe,Cory Booker,"","","","",Rikin Mehta,"","","",all others,.996225,0,0,0,.003775,0,0,0,0,0,.996225,.003775,.0016625,.0341829,3847076,4512616,3184701,61.84824,0,0,0,0,35.26582,0,0,0,2.88594,0,5.529644,67.89868,41.2694,0,0,0,0,0,0,0,.7975416,55.81398,29.15785,0,0,0,0,0,0,10.69727,6106642,,26.58242,38.4625,14.92341,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,NH-S2,8/29/20,_deluxe,Jeanne Shaheen,"","","",Justin O'Donnell,Corky Messner,"","","","",.98725,0,0,0,.012725,0,0,0,.000025,0,.98725,.01275,.005725,.612412,739451.9,868689.5,613501.8,59.34823,0,0,0,2.221671,38.4301,0,0,0,0,4.40413,0,65.14627,44.27458,0,0,0,0,0,0,.5557387,0,53.47206,32.57961,0,0,0,0,0,0,-.6705542,1049319,,20.91813,32.35467,9.434668,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,NE-S2,8/29/20,_deluxe,Chris Janicek,"","","",Gene Siadek,Ben Sasse,"","","","",.0051,0,0,0,.9949,0,0,0,0,0,.0051,.9949,.00085,.0804082,836174.4,992456,684252,33.94783,0,0,0,3.711973,62.34019,0,0,0,0,6.861477,0,40.67053,69.06703,0,0,0,0,0,0,1.182244,0,27.21342,55.52405,0,0,0,0,0,0,-24.82334,1356148,,-28.39236,-15.33439,-41.44769,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,NC-S2,8/29/20,_deluxe,Cal Cunningham,"","","","",Thom Tillis,"","","",all others,.671325,0,0,0,.328675,0,0,0,0,0,.671325,.328675,.1032,1.679188,4861370,5687614,4048566,50.41175,0,0,0,0,46.88467,0,0,0,2.703575,0,5.226044,55.81195,52.23678,0,0,0,0,0,0,0,.7329728,45.07972,41.47733,0,0,0,0,0,0,-4.139143,7495845,,3.527084,14.00027,-6.825756,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,MT-S2,8/29/20,_deluxe,Steve Bullock,"","","","",Steve Daines,"","","","",.37785,0,0,0,.62215,0,0,0,0,0,.37785,.62215,.0810125,11.88226,539300.9,637103.1,442630.5,48.72718,0,0,0,0,51.27282,0,0,0,0,0,0,54.15722,56.60126,0,0,0,0,0,0,0,0,43.39874,45.84278,0,0,0,0,0,0,-18.36046,815020,,-2.545639,8.314442,-13.20251,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,MS-S2,8/29/20,_deluxe,Mike Espy,"","","",Jimmy Edwards,Cindy Hyde-Smith,"","","","",.0614,0,0,0,.9386,0,0,0,0,0,.0614,.9386,.011275,.70492,1265188,1496556,1040139,41.69693,0,0,0,1.593691,56.70938,0,0,0,0,3.288432,0,47.90105,62.86217,0,0,0,0,0,0,.3383248,0,35.5193,50.46256,0,0,0,0,0,0,-14.64693,2003058,,-15.01245,-2.713146,-27.17275,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,MN-S2,8/29/20,_deluxe,Tina Smith,"","","","",Jason Lewis,"","","",all others,.92375,0,0,0,.07625,0,0,0,0,0,.92375,.07625,.028525,.7728426,2919529,3404607,2441756,55.36678,0,0,0,0,41.6792,0,0,0,2.954025,0,5.628856,61.62233,47.89381,0,0,0,0,0,0,0,.8407934,49.10909,35.39074,0,0,0,0,0,0,1.449026,4031262,,13.68758,25.89377,1.551174,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,MI-S2,8/29/20,_deluxe,Gary Peters,"","","","",John James,"","","",all others,.86475,0,0,0,.13525,0,0,0,0,0,.86475,.13525,.0508,.8215989,4890824,5721258,4073279,53.30213,0,0,0,0,43.77918,0,0,0,2.91869,0,5.575586,59.0164,49.48629,0,0,0,0,0,0,0,.8318112,47.55113,38.05521,0,0,0,0,0,0,5.782255,7443238,,9.522953,20.61334,-1.608576,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,ME-S2,8/29/20,_deluxe,Sara Gideon,"","","","",Susan Collins,"","","",all others,.458275,0,0,0,.541725,0,0,0,0,0,.458275,.541725,.0851,8.745368,769714.5,902349.8,639527.9,49.50021,0,0,0,0,50.49979,0,0,0,0,0,0,55.46347,56.51751,0,0,0,0,0,0,0,0,43.48249,44.53653,0,0,0,0,0,0,3.029066,1067388,,-.999588,10.92694,-13.03502,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,MA-S2,8/29/20,_deluxe,Ed Markey,"","","","",Kevin O'Connor,"","","",all others,.999375,0,0,0,.000625,0,0,0,0,0,.999375,.000625,.0003125,.007785,3175185,3732682,2625754,67.14759,0,0,0,0,28.87234,0,0,0,3.980067,0,7.256222,73.81705,35.38011,0,0,0,0,0,0,0,1.31162,60.59385,22.23866,0,0,0,0,0,0,22.99946,4981824,,38.27525,51.15762,25.68368,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,LA-S2,8/29/20,_deluxe,Adrian Perkins,Antoine Pierce,Peter Wenstrup,Derrick “Champ” Edwards,"",Bill Cassidy,Dustin Murphy,"","",all others,.003875,.015725,.013825,.00405,.918375,.04415,0,0,0,0,.037475,.962525,.0215125,.8256429,2060994,2436300,1693644,7.723575,11.92563,11.37771,7.723575,0,41.41986,13.32462,0,0,6.505023,0,11.03577,12.61192,50.68372,17.991,19.35884,0,0,17.26996,12.64577,0,2.671694,3.318571,32.82397,6.201235,7.558093,0,0,5.830602,3.317061,-19.18569,3356738,,-15.99398,4.638288,-37.29857,.003875,.04865,.015725,.226775,.013825,.18765,.00405,.0491,.8009,.080975,.04415,.289375,0,0,0,0,0,0,40000,16:18:56 15 Sep 2020
2020,Senate,KY-S2,8/29/20,_deluxe,Amy McGrath,"","","",Brad Barron,Mitch McConnell,"","","",all others,.061325,0,0,0,.938675,0,0,0,0,0,.061325,.938675,.0113625,.4478505,2006869,2367417,1651876,42.18058,0,0,0,2.716872,55.10255,0,0,0,2.716872,5.215396,5.240677,46.41467,59.36469,0,0,0,0,0,0,.7422568,.7454793,35.20582,48.12686,0,0,0,0,0,0,-23.62025,3152302,,-12.92197,-2.37365,-23.45917,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,KS-S2,8/29/20,_deluxe,Barbara Bollier,"","","",Jason Buckley,Roger Marshall,"","","","",.252825,0,0,0,.747125,0,0,0,.00005,0,.252825,.747175,.056725,3.650421,1229164,1460719,1004450,45.65117,0,0,0,3.003066,51.34577,0,0,0,0,5.692582,0,51.28463,57.00543,0,0,0,0,0,0,.8606204,0,39.99604,45.61324,0,0,0,0,0,0,-21.07216,2062935,,-5.694603,5.277214,-16.65635,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,IL-S2,8/29/20,_deluxe,Richard J. Durbin,"","","","",Mark C. Curran Jr.,"","","",all others,.99435,0,0,0,.00565,0,0,0,0,0,.99435,.00565,.0018125,.0263541,5440123,6380386,4510596,61.70459,0,0,0,0,33.74609,0,0,0,4.54933,0,8.209737,68.28116,40.411,0,0,0,0,0,0,0,1.586917,55.04688,27.09453,0,0,0,0,0,0,12.95453,8931731,,27.9585,40.64925,15.12934,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,ID-S2,8/29/20,_deluxe,Paulette Jordan,"","","","",Jim Risch,"","","",all others,.010725,0,0,0,.989275,0,0,0,0,0,.010725,.989275,.00165,.1876754,695432.2,830035.6,561718.6,33.88027,0,0,0,0,59.59953,0,0,0,6.520201,0,11.06562,40.77011,66.43156,0,0,0,0,0,0,0,2.687424,27.00084,52.57967,0,0,0,0,0,0,-32.60378,1222930,,-25.71926,-12.65191,-38.62852,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,IA-S2,8/29/20,_deluxe,Theresa Greenfield,"","","","",Joni Ernst,"","","",all others,.493625,0,0,0,.506375,0,0,0,0,0,.493625,.506375,.09515,4.718346,1595134,1868668,1322841,48.64401,0,0,0,0,48.77269,0,0,0,2.583301,0,5.022047,54.21845,54.35187,0,0,0,0,0,0,0,.6956452,43.02568,43.17183,0,0,0,0,0,0,-9.393244,2273086,,-.1286736,10.72085,-10.99798,,,,,,,,,,,,,,,,,,,40000,16:18:56 15 Sep 2020
2020,Senate,GA-S3,8/29/20,_deluxe,Raphael Warnock,Matt Lieberman,Ed Tarver,"","",Kelly Loeffler,Doug Collins,"","",all others,.11415,.07955,.00225,0,.4129,.39115,0,0,0,0,.19595,.80405,.0362125,.6895309,4154157,4902093,3427833,14.64806,12.88851,4.390842,0,0,20.99021,19.32565,0,0,27.75672,0,35.10313,21.82254,28.90031,19.6081,26.88789,0,0,8.122407,0,0,20.60259,7.838501,13.38367,6.545559,11.99443,0,0,1.374126,0,-12.7288,7171091,,-8.388443,12.79716,-29.62011,.11415,.20925,.07955,.13445,.00225,.003175,0,0,.412875,.35735,.39115,.29575,0,0,0,0,0,0,40000,16:18:56 15 Sep 2020
2020,Senate,GA-S2,8/29/20,_deluxe,Jon Ossoff,"","","",Shane Hazel,David Perdue,"","","","",.296575,0,0,0,.7034,0,0,0,.000025,0,.296575,.703425,.0751,1.378205,4310267,5075275,3574320,47.36807,0,0,0,1.995454,50.63647,0,0,0,0,3.956249,0,52.63255,55.90183,0,0,0,0,0,0,.4711303,0,42.10107,45.33022,0,0,0,0,0,0,-12.7288,7171091,,-3.268398,7.106747,-13.55133,.038,.137075,0,0,0,0,0,0,.137075,.038025,0,0,0,0,0,0,.000025,0,40000,16:18:56 15 Sep 2020
