cycle,state,modeldate,candidate_name,pct_estimate,pct_trend_adjusted
2020,Tennessee,10/20/2020,Joseph R. Biden Jr.,39.55306,40.90389
2020,South Dakota,10/20/2020,Joseph R. Biden Jr.,40.36516,40.85698
2020,South Carolina,10/20/2020,Joseph R. Biden Jr.,42.92114,43.24306
2020,Rhode Island,10/20/2020,Joseph R. Biden Jr.,62.64531,63.42491
2020,Pennsylvania,10/20/2020,Joseph R. Biden Jr.,50.41357,50.53093
2020,Oregon,10/20/2020,Joseph R. Biden Jr.,56.4985,57.17916
2020,Oklahoma,10/20/2020,Joseph R. Biden Jr.,35.74799,36.47784
2020,Ohio,10/20/2020,Joseph R. Biden Jr.,46.78194,46.90437
2020,North Dakota,10/20/2020,Joseph R. Biden Jr.,36.87703,37.43268
2020,North Carolina,10/20/2020,Joseph R. Biden Jr.,49.24661,49.3055
2020,New York,10/20/2020,Joseph R. Biden Jr.,61.0419,62.30169
2020,New Mexico,10/20/2020,Joseph R. Biden Jr.,52.84747,53.50001
2020,New Jersey,10/20/2020,Joseph R. Biden Jr.,55.92829,56.34359
2020,New Hampshire,10/20/2020,Joseph R. Biden Jr.,53.56996,53.71818
2020,Nevada,10/20/2020,Joseph R. Biden Jr.,48.96656,49.41629
2020,Nebraska,10/20/2020,Joseph R. Biden Jr.,43.59451,44.17905
2020,National,10/20/2020,Joseph R. Biden Jr.,52.18524,52.20845
2020,NE-2,10/20/2020,Joseph R. Biden Jr.,49.48725,50.43441
2020,NE-1,10/20/2020,Joseph R. Biden Jr.,44.51844,45.63072
2020,Montana,10/20/2020,Joseph R. Biden Jr.,43.70868,43.92183
2020,Missouri,10/20/2020,Joseph R. Biden Jr.,44.62741,44.82615
2020,Mississippi,10/20/2020,Joseph R. Biden Jr.,39.21037,39.97092
2020,Minnesota,10/20/2020,Joseph R. Biden Jr.,49.42358,49.51623
2020,Michigan,10/20/2020,Joseph R. Biden Jr.,50.70545,50.75436
2020,Massachusetts,10/20/2020,Joseph R. Biden Jr.,65.16043,66.34934
2020,Maryland,10/20/2020,Joseph R. Biden Jr.,62.14319,62.66183
2020,Maine,10/20/2020,Joseph R. Biden Jr.,53.59018,54.01425
2020,ME-2,10/20/2020,Joseph R. Biden Jr.,46.92278,47.29914
2020,ME-1,10/20/2020,Joseph R. Biden Jr.,57.89816,58.3115
2020,Louisiana,10/20/2020,Joseph R. Biden Jr.,38.45148,39.01693
2020,Kentucky,10/20/2020,Joseph R. Biden Jr.,38.33626,39.03333
2020,Kansas,10/20/2020,Joseph R. Biden Jr.,42.75539,43.57468
2020,Iowa,10/20/2020,Joseph R. Biden Jr.,47.14592,47.32564
2020,Indiana,10/20/2020,Joseph R. Biden Jr.,40.66515,41.33573
2020,Illinois,10/20/2020,Joseph R. Biden Jr.,55.14855,55.79914
2020,Idaho,10/20/2020,Joseph R. Biden Jr.,37.13859,37.73364
2020,Hawaii,10/20/2020,Joseph R. Biden Jr.,61.96857,62.64186
2020,Georgia,10/20/2020,Joseph R. Biden Jr.,47.21021,47.34932
2020,Florida,10/20/2020,Joseph R. Biden Jr.,48.7886,48.8889
2020,District of Columbia,10/20/2020,Joseph R. Biden Jr.,86.75514,87.02479
2020,Delaware,10/20/2020,Joseph R. Biden Jr.,58.55598,59.26838
2020,Connecticut,10/20/2020,Joseph R. Biden Jr.,56.7809,58.68037
2020,Colorado,10/20/2020,Joseph R. Biden Jr.,52.21725,52.31397
2020,California,10/20/2020,Joseph R. Biden Jr.,61.19347,61.88295
2020,Arkansas,10/20/2020,Joseph R. Biden Jr.,37.38771,37.88538
2020,Arizona,10/20/2020,Joseph R. Biden Jr.,48.80433,48.98331
2020,Alaska,10/20/2020,Joseph R. Biden Jr.,43.02863,43.2129
2020,Alabama,10/20/2020,Joseph R. Biden Jr.,38.07035,38.54428
2020,Wyoming,10/20/2020,Donald Trump,65.73737,65.73624
2020,Wisconsin,10/20/2020,Donald Trump,43.73956,43.69314
2020,West Virginia,10/20/2020,Donald Trump,59.37099,59.40889
2020,Washington,10/20/2020,Donald Trump,34.87882,34.68077
2020,Virginia,10/20/2020,Donald Trump,40.62167,40.34607
2020,Vermont,10/20/2020,Donald Trump,29.79334,29.68868
2020,Utah,10/20/2020,Donald Trump,51.33494,51.04393
2020,Texas,10/20/2020,Donald Trump,48.38562,48.23697
2020,Tennessee,10/20/2020,Donald Trump,54.72058,54.23223
2020,South Dakota,10/20/2020,Donald Trump,53.57902,53.63433
2020,South Carolina,10/20/2020,Donald Trump,50.88362,50.74606
2020,Rhode Island,10/20/2020,Donald Trump,32.431,32.43508
2020,Pennsylvania,10/20/2020,Donald Trump,44.3169,44.26393
2020,Oregon,10/20/2020,Donald Trump,37.64762,37.39986
2020,Oklahoma,10/20/2020,Donald Trump,57.49417,57.3763
2020,Ohio,10/20/2020,Donald Trump,47.11892,47.04866
2020,North Dakota,10/20/2020,Donald Trump,56.9235,56.74877
2020,North Carolina,10/20/2020,Donald Trump,46.16843,46.13628
2020,New York,10/20/2020,Donald Trump,31.81683,31.37401
2020,New Mexico,10/20/2020,Donald Trump,40.9828,40.73504
2020,New Jersey,10/20/2020,Donald Trump,36.32084,36.06813
2020,New Hampshire,10/20/2020,Donald Trump,42.21681,42.08097
2020,Nevada,10/20/2020,Donald Trump,43.59664,43.28293
2020,Nebraska,10/20/2020,Donald Trump,50.49923,50.56389
2020,National,10/20/2020,Donald Trump,41.9324,41.90575
2020,NE-2,10/20/2020,Donald Trump,43.33269,43.10667
2020,NE-1,10/20/2020,Donald Trump,49.45021,49.84258
2020,Montana,10/20/2020,Donald Trump,52.09267,51.99875
2020,Missouri,10/20/2020,Donald Trump,50.94933,50.90121
2020,Mississippi,10/20/2020,Donald Trump,54.17696,53.9902
2020,Minnesota,10/20/2020,Donald Trump,42.33628,42.28612
2020,Michigan,10/20/2020,Donald Trump,42.78118,42.7548
2020,Massachusetts,10/20/2020,Donald Trump,28.50566,28.26869
2020,Maryland,10/20/2020,Donald Trump,30.70021,30.49268
2020,Maine,10/20/2020,Donald Trump,39.67624,39.49117
2020,ME-2,10/20/2020,Donald Trump,45.11858,45.00459
2020,ME-1,10/20/2020,Donald Trump,34.05037,33.84551
2020,Louisiana,10/20/2020,Donald Trump,53.83298,53.74807
2020,Kentucky,10/20/2020,Donald Trump,56.40688,56.4469
2020,Kansas,10/20/2020,Donald Trump,50.13944,49.93681
2020,Iowa,10/20/2020,Donald Trump,47.27975,47.16924
2020,Indiana,10/20/2020,Donald Trump,51.49229,51.39926
2020,Illinois,10/20/2020,Donald Trump,38.49385,38.24201
2020,Idaho,10/20/2020,Donald Trump,57.37582,57.28429
2020,Hawaii,10/20/2020,Donald Trump,30.42915,30.32609
2020,Georgia,10/20/2020,Donald Trump,46.58574,46.52189
2020,Florida,10/20/2020,Donald Trump,45.36445,45.33245
2020,District of Columbia,10/20/2020,Donald Trump,8.940637,8.917267
2020,Delaware,10/20/2020,Donald Trump,33.64576,33.37407
2020,Connecticut,10/20/2020,Donald Trump,34.11566,33.50974
2020,Colorado,10/20/2020,Donald Trump,39.98545,39.86644
2020,California,10/20/2020,Donald Trump,31.43768,31.14456
2020,Arkansas,10/20/2020,Donald Trump,55.78819,55.93554
2020,Arizona,10/20/2020,Donald Trump,45.20344,45.10438
2020,Alaska,10/20/2020,Donald Trump,48.11437,47.99113
2020,Alabama,10/20/2020,Donald Trump,56.33174,56.29165
2020,Wyoming,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.63877,40.5493
2020,Wisconsin,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.1074,40.17358
2020,West Virginia,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.33754,40.38573
2020,Washington,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.41724,40.21614
2020,Virginia,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.00671,40.66252
2020,Vermont,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.03553,40.2398
2020,Utah,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.50749,40.2524
2020,Texas,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.77685,40.02565
2020,Tennessee,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.41176,40.42706
2020,South Dakota,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.55265,40.48014
2020,South Carolina,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.90433,39.80172
2020,Rhode Island,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.55751,40.5026
2020,Pennsylvania,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.90437,40.10857
2020,Oregon,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.69132,40.26583
2020,Oklahoma,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.73744,40.20618
2020,Ohio,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.87489,40.12469
2020,North Dakota,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.46037,39.91523
2020,North Carolina,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.14739,40.24515
2020,New York,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,42.39821,41.5805
2020,New Mexico,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.19732,40.44303
2020,New Jersey,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.59489,40.33614
2020,New Hampshire,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.05072,40.09929
2020,Nevada,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.23377,40.16452
2020,Nebraska,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.60379,40.509
2020,National,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.22483,40.40654
2020,NE-2,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.1038,39.0955
2020,NE-1,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,38.57614,38.79772
2020,Montana,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.35715,40.09346
2020,Missouri,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.32073,40.2593
2020,Mississippi,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.74351,41.08286
2020,Minnesota,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.8835,40.05365
2020,Michigan,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.17535,40.2908
2020,Massachusetts,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,42.12336,40.95023
2020,Maryland,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.57465,40.39868
2020,Maine,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.40231,39.76255
2020,ME-2,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.77044,39.84772
2020,ME-1,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.7658,39.80381
2020,Louisiana,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.10557,40.35781
2020,Kentucky,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.19299,39.83889
2020,Kansas,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.24948,39.88269
2020,Iowa,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,39.89709,39.95065
2020,Indiana,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.57891,40.2579
2020,Illinois,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.17007,40.22985
2020,Idaho,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,42.27613,41.14459
2020,Hawaii,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.39862,40.52695
2020,Georgia,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.05323,40.1188
2020,Florida,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.21278,40.37279
2020,District of Columbia,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.57634,40.59129
2020,Delaware,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,42.20762,41.30848
2020,Connecticut,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.32895,40.46425
2020,Colorado,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.07443,40.25735
2020,California,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,41.37886,40.49168
2020,Arkansas,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.28664,40.33827
2020,Arizona,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.12194,40.23843
2020,Alaska,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.02872,40.14568
2020,Alabama,10/20/2020,Convention Bounce for Joseph R. Biden Jr.,40.89227,40.63281
2020,Wyoming,10/20/2020,Convention Bounce for Donald Trump,40.8593,40.3566
2020,Wisconsin,10/20/2020,Convention Bounce for Donald Trump,40.12923,39.78593
2020,West Virginia,10/20/2020,Convention Bounce for Donald Trump,40.43492,40.14338
2020,Washington,10/20/2020,Convention Bounce for Donald Trump,40.76836,39.84922
2020,Virginia,10/20/2020,Convention Bounce for Donald Trump,41.00266,39.78308
2020,Vermont,10/20/2020,Convention Bounce for Donald Trump,42.00179,40.02716
2020,Utah,10/20/2020,Convention Bounce for Donald Trump,41.0794,40.03065
2020,Texas,10/20/2020,Convention Bounce for Donald Trump,40.16491,39.93846
2020,Tennessee,10/20/2020,Convention Bounce for Donald Trump,40.52801,40.18707
2020,South Dakota,10/20/2020,Convention Bounce for Donald Trump,40.77824,40.2858
2020,South Carolina,10/20/2020,Convention Bounce for Donald Trump,40.77757,39.94169
2020,Rhode Island,10/20/2020,Convention Bounce for Donald Trump,40.80629,39.99826
2020,Pennsylvania,10/20/2020,Convention Bounce for Donald Trump,39.84972,39.66131
2020,Oregon,10/20/2020,Convention Bounce for Donald Trump,41.4441,39.82014
2020,Oklahoma,10/20/2020,Convention Bounce for Donald Trump,41.75131,40.40211
2020,Ohio,10/20/2020,Convention Bounce for Donald Trump,39.98543,39.89476
2020,North Dakota,10/20/2020,Convention Bounce for Donald Trump,41.15829,39.69386
2020,North Carolina,10/20/2020,Convention Bounce for Donald Trump,40.19765,39.99619
2020,New York,10/20/2020,Convention Bounce for Donald Trump,40.35807,39.12716
2020,New Mexico,10/20/2020,Convention Bounce for Donald Trump,42.26006,40.78218
2020,New Jersey,10/20/2020,Convention Bounce for Donald Trump,41.12473,40.12895
2020,New Hampshire,10/20/2020,Convention Bounce for Donald Trump,40.19439,39.55586
2020,Nevada,10/20/2020,Convention Bounce for Donald Trump,40.62325,39.54556
2020,Nebraska,10/20/2020,Convention Bounce for Donald Trump,40.84929,40.23723
2020,National,10/20/2020,Convention Bounce for Donald Trump,39.70306,39.74951
2020,NE-2,10/20/2020,Convention Bounce for Donald Trump,41.1157,40.0287
2020,NE-1,10/20/2020,Convention Bounce for Donald Trump,41.45501,41.33398
2020,Montana,10/20/2020,Convention Bounce for Donald Trump,41.22915,40.31059
2020,Missouri,10/20/2020,Convention Bounce for Donald Trump,40.74781,40.11731
2020,Mississippi,10/20/2020,Convention Bounce for Donald Trump,42.98081,41.85069
2020,Minnesota,10/20/2020,Convention Bounce for Donald Trump,40.20938,39.92734
2020,Michigan,10/20/2020,Convention Bounce for Donald Trump,40.22147,40.04691
2020,Massachusetts,10/20/2020,Convention Bounce for Donald Trump,41.57863,39.90486
2020,Maryland,10/20/2020,Convention Bounce for Donald Trump,41.20721,40.33041
2020,Maine,10/20/2020,Convention Bounce for Donald Trump,41.47641,39.55767
2020,ME-2,10/20/2020,Convention Bounce for Donald Trump,41.90857,39.78375
2020,ME-1,10/20/2020,Convention Bounce for Donald Trump,41.89361,39.50383
2020,Louisiana,10/20/2020,Convention Bounce for Donald Trump,42.03975,40.91705
2020,Kentucky,10/20/2020,Convention Bounce for Donald Trump,41.0373,40.03508
2020,Kansas,10/20/2020,Convention Bounce for Donald Trump,40.7312,39.62067
2020,Iowa,10/20/2020,Convention Bounce for Donald Trump,40.43542,40.04069
2020,Indiana,10/20/2020,Convention Bounce for Donald Trump,41.33,40.40477
2020,Illinois,10/20/2020,Convention Bounce for Donald Trump,40.27812,39.20127
2020,Idaho,10/20/2020,Convention Bounce for Donald Trump,43.58354,41.57374
2020,Hawaii,10/20/2020,Convention Bounce for Donald Trump,40.50687,40.06201
2020,Georgia,10/20/2020,Convention Bounce for Donald Trump,40.25886,39.93507
2020,Florida,10/20/2020,Convention Bounce for Donald Trump,39.9044,39.69102
2020,District of Columbia,10/20/2020,Convention Bounce for Donald Trump,40.81023,40.38149
2020,Delaware,10/20/2020,Convention Bounce for Donald Trump,40.25726,38.71875
2020,Connecticut,10/20/2020,Convention Bounce for Donald Trump,40.43107,39.97361
2020,Colorado,10/20/2020,Convention Bounce for Donald Trump,40.10665,39.79066
2020,California,10/20/2020,Convention Bounce for Donald Trump,41.68317,39.7048
2020,Arkansas,10/20/2020,Convention Bounce for Donald Trump,40.36926,40.11731
2020,Arizona,10/20/2020,Convention Bounce for Donald Trump,40.21949,39.86224
2020,Alaska,10/20/2020,Convention Bounce for Donald Trump,40.34762,39.92609
2020,Alabama,10/20/2020,Convention Bounce for Donald Trump,40.28945,39.93624
2020,Wyoming,10/19/2020,Joseph R. Biden Jr.,29.33796,29.85487
2020,Wisconsin,10/19/2020,Joseph R. Biden Jr.,50.84814,50.97334
2020,West Virginia,10/19/2020,Joseph R. Biden Jr.,35.32911,35.7106
2020,Washington,10/19/2020,Joseph R. Biden Jr.,58.46651,59.32447
2020,Virginia,10/19/2020,Joseph R. Biden Jr.,52.89655,53.37989
2020,Vermont,10/19/2020,Joseph R. Biden Jr.,62.67591,63.34767
2020,Utah,10/19/2020,Joseph R. Biden Jr.,38.77826,39.84415
2020,Texas,10/19/2020,Joseph R. Biden Jr.,46.77259,47.17656
2020,Tennessee,10/19/2020,Joseph R. Biden Jr.,39.53889,40.99088
2020,South Dakota,10/19/2020,Joseph R. Biden Jr.,40.26783,40.86995
2020,South Carolina,10/19/2020,Joseph R. Biden Jr.,42.93744,43.31306
2020,Rhode Island,10/19/2020,Joseph R. Biden Jr.,62.98663,63.975
2020,Pennsylvania,10/19/2020,Joseph R. Biden Jr.,50.48584,50.6403
2020,Oregon,10/19/2020,Joseph R. Biden Jr.,56.47185,57.34634
2020,Oklahoma,10/19/2020,Joseph R. Biden Jr.,35.50175,36.32957
2020,Ohio,10/19/2020,Joseph R. Biden Jr.,46.68308,46.84817
2020,North Dakota,10/19/2020,Joseph R. Biden Jr.,36.83304,37.50713
2020,North Carolina,10/19/2020,Joseph R. Biden Jr.,48.98032,49.10968
2020,New York,10/19/2020,Joseph R. Biden Jr.,61.03513,62.48552
2020,New Mexico,10/19/2020,Joseph R. Biden Jr.,52.85505,54.00971
2020,New Jersey,10/19/2020,Joseph R. Biden Jr.,55.57614,56.21407
2020,New Hampshire,10/19/2020,Joseph R. Biden Jr.,53.55703,53.8012
2020,Nevada,10/19/2020,Joseph R. Biden Jr.,49.04232,49.65408
2020,Nebraska,10/19/2020,Joseph R. Biden Jr.,43.57957,44.29617
2020,National,10/19/2020,Joseph R. Biden Jr.,52.40319,52.47891
2020,NE-2,10/19/2020,Joseph R. Biden Jr.,49.48339,50.62676
2020,NE-1,10/19/2020,Joseph R. Biden Jr.,44.52294,45.76844
2020,Montana,10/19/2020,Joseph R. Biden Jr.,43.69606,43.98962
2020,Missouri,10/19/2020,Joseph R. Biden Jr.,44.7649,45.0342
2020,Mississippi,10/19/2020,Joseph R. Biden Jr.,39.21672,40.0604
2020,Minnesota,10/19/2020,Joseph R. Biden Jr.,50.15654,50.73041
2020,Michigan,10/19/2020,Joseph R. Biden Jr.,50.49615,50.65983
2020,Massachusetts,10/19/2020,Joseph R. Biden Jr.,65.31215,66.68687
2020,Maryland,10/19/2020,Joseph R. Biden Jr.,62.16792,62.83533
2020,Maine,10/19/2020,Joseph R. Biden Jr.,53.58793,54.11456
2020,ME-2,10/19/2020,Joseph R. Biden Jr.,46.92424,47.38684
2020,ME-1,10/19/2020,Joseph R. Biden Jr.,57.90451,58.45142
2020,Louisiana,10/19/2020,Joseph R. Biden Jr.,38.45283,39.1081
2020,Kentucky,10/19/2020,Joseph R. Biden Jr.,37.99246,38.99884
2020,Kansas,10/19/2020,Joseph R. Biden Jr.,42.61234,43.57441
2020,Iowa,10/19/2020,Joseph R. Biden Jr.,47.82697,48.03973
2020,Indiana,10/19/2020,Joseph R. Biden Jr.,40.6642,41.41919
2020,Illinois,10/19/2020,Joseph R. Biden Jr.,55.36353,56.20364
2020,Idaho,10/19/2020,Joseph R. Biden Jr.,37.08715,37.80542
2020,Hawaii,10/19/2020,Joseph R. Biden Jr.,61.95391,62.84303
2020,Georgia,10/19/2020,Joseph R. Biden Jr.,47.56661,47.77115
2020,Florida,10/19/2020,Joseph R. Biden Jr.,48.85613,49.01377
2020,District of Columbia,10/19/2020,Joseph R. Biden Jr.,86.73755,87.078
2020,Delaware,10/19/2020,Joseph R. Biden Jr.,58.75586,59.62181
2020,Connecticut,10/19/2020,Joseph R. Biden Jr.,56.71327,58.83474
2020,Colorado,10/19/2020,Joseph R. Biden Jr.,52.34259,52.53976
2020,California,10/19/2020,Joseph R. Biden Jr.,61.3742,62.24266
2020,Arkansas,10/19/2020,Joseph R. Biden Jr.,37.37922,37.94993
2020,Arizona,10/19/2020,Joseph R. Biden Jr.,49.04793,49.30791
2020,Alaska,10/19/2020,Joseph R. Biden Jr.,42.93412,43.22175
2020,Alabama,10/19/2020,Joseph R. Biden Jr.,38.08728,38.62169
2020,Wyoming,10/19/2020,Donald Trump,65.82166,65.8069
2020,Wisconsin,10/19/2020,Donald Trump,43.76595,43.71562
2020,West Virginia,10/19/2020,Donald Trump,59.36432,59.37573
2020,Washington,10/19/2020,Donald Trump,34.87596,34.64631
2020,Virginia,10/19/2020,Donald Trump,40.62599,40.30512
2020,Vermont,10/19/2020,Donald Trump,29.49422,29.33495
2020,Utah,10/19/2020,Donald Trump,51.33742,51.03942
2020,Texas,10/19/2020,Donald Trump,48.23845,48.04906
2020,Tennessee,10/19/2020,Donald Trump,54.75551,54.21896
2020,South Dakota,10/19/2020,Donald Trump,53.70787,53.74775
2020,South Carolina,10/19/2020,Donald Trump,50.88571,50.71025
2020,Rhode Island,10/19/2020,Donald Trump,32.56796,32.50885
2020,Pennsylvania,10/19/2020,Donald Trump,44.21895,44.15347
2020,Oregon,10/19/2020,Donald Trump,37.66646,37.37188
2020,Oklahoma,10/19/2020,Donald Trump,57.55721,57.41105
2020,Ohio,10/19/2020,Donald Trump,47.19485,47.10966
2020,North Dakota,10/19/2020,Donald Trump,56.95389,56.74947
2020,North Carolina,10/19/2020,Donald Trump,45.91193,45.84419
2020,New York,10/19/2020,Donald Trump,31.8356,31.37551
2020,New Mexico,10/19/2020,Donald Trump,40.62958,40.2606
2020,New Jersey,10/19/2020,Donald Trump,36.61008,36.31136
2020,New Hampshire,10/19/2020,Donald Trump,42.25483,42.07792
2020,Nevada,10/19/2020,Donald Trump,43.52602,43.19396
2020,Nebraska,10/19/2020,Donald Trump,50.54958,50.58788
2020,National,10/19/2020,Donald Trump,41.78621,41.74397
2020,NE-2,10/19/2020,Donald Trump,43.33932,43.05948
2020,NE-1,10/19/2020,Donald Trump,49.45927,49.8186
2020,Montana,10/19/2020,Donald Trump,52.10836,51.99188
2020,Missouri,10/19/2020,Donald Trump,50.98338,50.91143
2020,Mississippi,10/19/2020,Donald Trump,54.16624,53.95415
2020,Minnesota,10/19/2020,Donald Trump,41.91919,41.6153
2020,Michigan,10/19/2020,Donald Trump,42.79678,42.72443
2020,Massachusetts,10/19/2020,Donald Trump,28.49999,28.21692
2020,Maryland,10/19/2020,Donald Trump,30.69001,30.44677
2020,Maine,10/19/2020,Donald Trump,39.68009,39.43394
2020,ME-2,10/19/2020,Donald Trump,45.12755,44.96703
2020,ME-1,10/19/2020,Donald Trump,34.0593,33.79129
2020,Louisiana,10/19/2020,Donald Trump,53.85582,53.74432
2020,Kentucky,10/19/2020,Donald Trump,56.58571,56.56023
2020,Kansas,10/19/2020,Donald Trump,50.14682,49.90804
2020,Iowa,10/19/2020,Donald Trump,47.76661,47.64903
2020,Indiana,10/19/2020,Donald Trump,51.52,51.40022
2020,Illinois,10/19/2020,Donald Trump,38.49855,38.20144
2020,Idaho,10/19/2020,Donald Trump,57.43809,57.32575
2020,Hawaii,10/19/2020,Donald Trump,30.45359,30.33231
2020,Georgia,10/19/2020,Donald Trump,46.72998,46.64601
2020,Florida,10/19/2020,Donald Trump,45.26435,45.21059
2020,District of Columbia,10/19/2020,Donald Trump,8.976695,8.940557
2020,Delaware,10/19/2020,Donald Trump,33.67828,33.34824
2020,Connecticut,10/19/2020,Donald Trump,33.9209,33.26577
2020,Colorado,10/19/2020,Donald Trump,39.50976,39.35331
2020,California,10/19/2020,Donald Trump,31.49402,31.19777
2020,Arkansas,10/19/2020,Donald Trump,55.81986,55.93843
2020,Arizona,10/19/2020,Donald Trump,45.49517,45.39281
2020,Alaska,10/19/2020,Donald Trump,48.2544,48.10606
2020,Alabama,10/19/2020,Donald Trump,56.3251,56.25998
2020,Wyoming,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.73428,40.64594
2020,Wisconsin,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.26702,40.31498
2020,West Virginia,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.40963,40.46966
2020,Washington,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.49083,40.23544
2020,Virginia,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,41.07878,40.69519
2020,Vermont,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,41.125,40.36091
2020,Utah,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.56961,40.32953
2020,Texas,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,39.87181,40.06868
2020,Tennessee,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.49769,40.49058
2020,South Dakota,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.64478,40.58194
2020,South Carolina,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,39.96387,39.83985
2020,Rhode Island,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.6595,40.58642
2020,Pennsylvania,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.30653,40.41969
2020,Oregon,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.78773,40.36148
2020,Oklahoma,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.81937,40.27657
2020,Ohio,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.09161,40.3204
2020,North Dakota,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.52995,40.02076
2020,North Carolina,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.18324,40.28266
2020,New York,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,42.46267,41.62986
2020,New Mexico,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,41.78528,40.82755
2020,New Jersey,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.76181,40.33884
2020,New Hampshire,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.11252,40.18746
2020,Nevada,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.2977,40.19978
2020,Nebraska,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.68715,40.61121
2020,National,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.23951,40.45791
2020,NE-2,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,39.16536,39.19251
2020,NE-1,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,38.63823,38.89501
2020,Montana,10/19/2020,Convention Bounce for Joseph R. Biden Jr.,40.42803,40.16425
