cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,step_no,value_inc,value_chal,value_3rd,weight,step_description,timestamp,simulations
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,7,59.35212,39.63564,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,6,57.15917,41.82859,,.3353683,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,5,60.45867,38.52909,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,4,2.303638,2.303638,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,3,58.15503,36.22545,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,2,-.0001526,.000061,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,1,58.15519,36.22539,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Louisiana,10,.9767,.0233,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,9,58.2855,40.50137,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,8,62.36563,36.42123,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,7,58.2855,40.50137,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,6,60.48511,38.30175,,.3247549,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,5,57.2276,41.55926,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,4,1.906727,1.906727,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,3,55.32088,39.65253,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,1,55.32088,39.65253,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kentucky,10,.98485,.01515,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,9,55.72796,42.50187,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,8,59.84489,38.38494,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,7,55.72795,42.50187,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,6,56.13722,42.0926,,.2777125,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,5,55.57059,42.65923,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,4,1.711609,1.711609,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,3,53.85899,40.94762,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,1,53.85899,40.94762,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Kansas,10,.98435,.01565,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,9,50.03225,48.43352,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,8,54.25165,44.21412,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,7,50.03224,48.43353,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,6,50.90889,47.55688,,.083425,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,5,49.95245,48.51332,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,4,2.276398,2.276402,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,3,47.67605,46.23692,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,1,47.67605,46.23692,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Iowa,10,.6122,.3878,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,9,54.4112,44.31785,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,8,58.58366,40.1454,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,7,54.4112,44.31785,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,6,54.65126,44.07779,,.3220527,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,5,54.29716,44.43189,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,4,2.301159,2.301155,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,3,51.99601,42.13073,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,1,51.99601,42.13073,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Indiana,10,.957225,.042775,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,9,40.2447,58.41896,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,8,44.41687,54.24679,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,7,40.2447,58.41896,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,6,38.0265,60.63716,,.2906544,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,5,41.15361,57.51005,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,4,2.497372,2.497375,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,3,38.65623,55.01268,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,1,38.65623,55.01268,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Illinois,10,.0007,.9993,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,9,59.49519,37.53318,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,8,63.42855,33.59982,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,7,59.49519,37.53318,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,6,62.39236,34.63601,,.400533,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,5,57.55945,39.46892,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,4,1.028118,1.028118,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,3,56.53133,38.4408,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,2,-.0306473,.003067,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,1,56.56198,38.43774,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Idaho,10,.9938,.0062,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,9,30.8047,67.6431,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,8,34.65551,63.79229,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,7,30.8047,67.6431,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,6,28.77374,69.67406,,.3807038,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,5,32.0532,66.3946,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,4,2.11792,2.11792,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,3,29.93528,64.27668,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,1,29.93528,64.27668,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Hawaii,10,.006575,.993425,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,9,49.17286,50.08244,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,8,53.43399,45.8213,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,7,49.17285,50.08244,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,6,51.26636,47.98893,,.0525764,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,5,49.05667,50.19862,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,4,1.693909,1.693905,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,3,47.36276,48.50471,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,1,47.36276,48.50471,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Georgia,10,.42305,.57695,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,9,48.42162,50.87475,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,8,52.68722,46.60915,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,7,48.42161,50.87476,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,6,47.57053,51.72583,,.0083174,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,5,48.42875,50.86762,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,4,1.831303,1.831299,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,3,46.59745,49.03632,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,1,46.59745,49.03632,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Florida,10,.313325,.686675,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,9,5.511598,91.22977,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,8,6.808926,89.93244,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,7,5.511598,91.22977,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,6,5.310748,91.43062,,.6464902,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,5,5.878912,90.86245,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,4,.1035976,.1035995,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,3,5.775315,90.75885,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,2,4.77e-07,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,1,5.775314,90.75885,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",District of Columbia,10,0,1,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,9,36.64845,62.27615,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,8,40.73966,58.18493,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,7,36.64845,62.27615,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,6,35.50417,63.42042,,.3733859,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,5,37.3303,61.5943,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,4,2.751614,2.751614,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,3,34.57868,58.84269,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,1,34.57868,58.84269,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Delaware,10,.000025,.999975,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,9,37.97673,61.10121,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,8,42.11038,56.96756,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,7,37.97672,61.10122,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,6,39.45889,59.61905,,.3813564,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,5,37.06306,62.01488,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,4,4.914528,4.914524,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,3,32.14853,57.10036,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,1,32.14853,57.10036,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Connecticut,10,.000875,.999125,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,9,42.97132,54.41447,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,8,47.13755,50.24824,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,7,42.97132,54.41447,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,6,44.12351,53.26228,,.2264084,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,5,42.63411,54.75169,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,4,1.393364,1.39336,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,3,41.24074,53.35833,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,1,41.24074,53.35833,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Colorado,10,.034675,.965325,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,9,34.09601,64.09672,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,8,38.08004,60.11269,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,7,34.09601,64.09672,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,6,33.05943,65.1333,,.2778615,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,5,34.49486,63.69787,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,4,2.051929,2.051929,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,3,32.44293,61.64594,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,1,32.44293,61.64594,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",California,10,.0018,.9982,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,9,60.47699,37.76925,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,8,64.45115,33.79509,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,7,60.47699,37.76925,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,6,60.40969,37.83655,,.3239722,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,5,60.50925,37.737,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,4,1.572792,1.572788,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,3,58.93645,36.16421,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,1,58.93645,36.16421,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arkansas,10,.990325,.009675,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,9,48.09752,50.66982,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,8,52.34055,46.42679,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,7,48.09752,50.66982,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,6,48.37963,50.38771,,.0318798,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,5,48.08823,50.67912,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,4,1.988136,1.988132,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,3,46.10009,48.69098,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,1,46.10009,48.69098,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Arizona,10,.321775,.678225,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,9,52.97615,44.5033,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,8,57.10955,40.36989,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,7,52.97615,44.5033,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,6,53.7381,43.74135,,.3482344,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,5,52.56904,44.91041,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,4,1.346939,1.346943,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,3,51.2221,43.56347,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,1,51.2221,43.56347,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alaska,10,.8503,.1497,,,Chance of winning,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,9,59.73214,39.50682,,,Projected vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,8,63.79382,35.44514,,0,Blend with economic fundamentals,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,7,59.73215,39.50682,,,Snapshot,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,6,60.24545,38.99352,,.2937266,Blend with regression,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,5,59.51867,39.72029,,,Reallocated vote share,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,4,1.867985,1.867985,,,Reallocate undecideds and third-party votes,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,3,57.65069,37.85231,,,Adjusted polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,2,0,0,,,Adjust for bounces & recent events,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,1,57.65069,37.85231,,,Polling average,20:50:04  2 Nov 2020,40000
2020,President,polls-plus,11/2/2020,Trump,Biden,"",Alabama,10,.9847,.0153,,,Chance of winning,20:50:04  2 Nov 2020,40000
