cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,Senate,11/2/20,ID-S2,3,Incumbent's margin in last election,-3.278107,Risch won by 30.7 percentage points in 2014.,DR,Paulette Jordan,Jim Risch,Jordan,Risch,20:52:33  2 Nov 2020
2020,Senate,11/2/20,ID-S2,2,State partisanship,-6.300112,"Idaho is 32.8 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Paulette Jordan,Jim Risch,Jordan,Risch,20:52:33  2 Nov 2020
2020,Senate,11/2/20,ID-S2,11,Total,-21.34015,"",DR,Paulette Jordan,Jim Risch,Jordan,Risch,20:52:33  2 Nov 2020
2020,Senate,11/2/20,ID-S2,1,Incumbency,-7.285851,"Risch has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Idaho is a small state with somewhat distinctive demographics, so incumbency will help Risch a lot there.",DR,Paulette Jordan,Jim Risch,Jordan,Risch,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,7,Challenger experience,0,Greenfield has never held elected office.,DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,6,Incumbent's voting record in Congress,-.0102231,"Ernst has voted with Republicans 87% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,5,Fundraising,.0930771,"As of Oct. 14, Greenfield had raised $44,512,000 in individual contributions (74% of all such contributions to the major-party candidates); Ernst had raised $15,696,000 (26%).",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,4,Generic ballot,-.0345281,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,3,Incumbent's margin in last election,.0125204,"Ernst won by 8.3 percentage points in 2014 in an open-seat race. Iowa has become much more Democratic since the previous election, and Ernst's victory margin is adjusted on this basis.",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,2,State partisanship,.0266755,"Iowa is 9.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Obama in 2012. Iowa has been considerably more Republican in state legislative elections than in presidential elections.",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,11,Total,.1930294,"",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,IA-S2,1,Incumbency,.1055077,"Ernst has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Iowa is a small state but has nationally representative demographics, so the incumbency advantage will be about average there.",DR,Theresa Greenfield,Joni Ernst,Greenfield,Ernst,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,8,Scandals,0,None of the candidates are involved in a scandal.,DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,7,Candidate experience,-.177537,"Collins's highest elected office is U.S. represenative, Tarver's highest elected office is state senator, and Jackson's highest elcted office is mayor. None of the other candidates have held elected office. Loeffler is a U.S. senator, but this does not count as an elected office because she was appointed to the position.",DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,5,Fundraising,4.916059,"As of Oct. 14, Democrats had raised a weighted average of $13,425,000 in individual contributions (78% of all such contributions to the major-party candidates); Republicans had raised a weighted average of $3,888,000 (22%).",DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,4,Generic ballot,5.038901,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,2,State partisanship,-9.401869,"Georgia is 13.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Georgia has been considerably more Republican in state legislative elections than in presidential elections.",DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,11,Total,3.158386,"",DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S3,10,Number of candidates,2.782832,"In the Georgia special election, multiple candidates from both parties are on the ballot, and the top two will advance to a runoff. Ordinarily, the model gives a bonus to whichever party has more candidates running in circumstances like these. In the Georgia special election, however, both Democrats and Republicans have 3 viable candidates.",DDRR,All Democrats,All Republicans,Democrats,Republicans,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,7,Challenger experience,0,Ossoff has never held elected office.,DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,6,Incumbent's voting record in Congress,.0072313,"Perdue has voted with Republicans 87% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,5,Fundraising,-.0614568,"As of Oct. 14, Ossoff had raised $30,559,000 in individual contributions (73% of all such contributions to the major-party candidates); Perdue had raised $11,130,000 (27%).",DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,4,Generic ballot,.0225905,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,3,Incumbent's margin in last election,-.0073554,Perdue won by 7.7 percentage points in 2014 in an open-seat race.,DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,2,State partisanship,-.0241287,"Georgia is 13.1 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Georgia has been considerably more Republican in state legislative elections than in presidential elections.",DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,11,Total,-.1275865,"",DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,GA-S2,1,Incumbency,-.0644675,"Perdue has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Georgia is a large state with nationally representative demographics, so the incumbency advantage will be about average there.",DR,Jon Ossoff,David Perdue,Ossoff,Perdue,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,7,Challenger experience,0,Witzke has never held elected office.,DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,6,Incumbent's voting record in Congress,1.444677,Coons has voted with Democrats 69% of the time in roll-call votes in recent sessions of Congress.,DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,5,Fundraising,7.686442,"As of Oct. 14, Coons had raised $3,816,000 in individual contributions (92% of all such contributions to the major-party candidates); Witzke had raised $342,000 (8%).",DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,4,Generic ballot,3.929644,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,3,Incumbent's margin in last election,4.3306,"Coons won by 13.6 percentage points in 2014. Delaware has become somewhat more Republican since the previous election, and Coons's victory margin is adjusted on this basis.",DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,2,State partisanship,3.951133,"Delaware is 12.3 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,11,Total,33.71847,"",DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,DE-S2,1,Incumbency,12.37597,"Coons has been elected to 2 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Delaware is a small state but has nationally representative demographics, so incumbency will help Coons a lot there.",DR,Christopher A. Coons,Lauren Witzke,Coons,Witzke,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,8,Scandals,3.426154,Hickenlooper is involved in a scandal that developed since the last election for this seat.,DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,7,Challenger experience,-11.54749,"Hickenlooper's highest previous elected office is governor, which ranks in our top tier of elected offices. (Gardner's highest elected office is U.S. senator, but this is accounted for in our incumbency calculation.)",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,6,Incumbent's voting record in Congress,-.4288246,Gardner has voted with Republicans 84% of the time in roll-call votes in recent sessions of Congress.,DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,5,Fundraising,6.759348,"As of Oct. 14, Hickenlooper had raised $36,440,000 in individual contributions (67% of all such contributions to the major-party candidates); Gardner had raised $17,856,000 (33%).",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,4,Generic ballot,-2.279873,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,3,Incumbent's margin in last election,.1792552,"Gardner won by 1.9 percentage points in 2014, defeating an incumbent.",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,2,State partisanship,.0306745,"Colorado is 0.2 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Colorado has been considerably more Republican in state legislative elections than in presidential elections.",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,11,Total,3.048909,"",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,CO-S2,1,Incumbency,6.909663,"Gardner has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Colorado is a medium-sized state with nationally representative demographics, so the incumbency advantage will be about average there.",DR,John W. Hickenlooper,Cory Gardner,Hickenlooper,Gardner,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,7,Candidate experience,-.4784846,"McSally's highest previous elected office is U.S. representative, which ranks in our middle tier of elected offices. Kelly has never held elected office. McSally is a U.S. senator, but this does not count as an elected office because she was appointed to the position.",DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,5,Fundraising,2.344476,"As of Oct. 14, Kelly had raised $87,201,000 in individual contributions (62% of all such contributions to the major-party candidates); McSally had raised $52,324,000 (38%).",DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,4,Generic ballot,6.173897,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,2,State partisanship,-6.905993,"Arizona is 7.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AZ-S3,11,Total,1.133895,"",DR,Mark Kelly,Martha McSally,Kelly,McSally,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,7,Challenger experience,0,Tuberville has never held elected office.,DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,6,Incumbent's voting record in Congress,2.807555,"Jones has voted with Democrats 49% of the time in roll-call votes in recent sessions of Congress. Candidates who break with their party more often tend to overperform at the ballot booth, other factors held equal.",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,5,Fundraising,3.642315,"As of Oct. 14, Jones had raised $23,378,000 in individual contributions (78% of all such contributions to the major-party candidates); Tuberville had raised $6,645,000 (22%).",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,4,Generic ballot,2.588075,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,3,Incumbent's margin in last election,-.5393702,"Jones won by 1.6 percentage points in a special election. Alabama has become somewhat more Republican since the previous election, and Jones's victory margin is adjusted on this basis.",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,2,State partisanship,-5.790754,"Alabama is 26.9 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,11,Total,10.87446,"",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AL-S2,1,Incumbency,8.166642,"Jones has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Alabama is a medium-sized state with somewhat distinctive demographics, so incumbency will help Jones a lot there.",DR,Doug Jones,Tommy Tuberville,Jones,Tuberville,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,7,Challenger experience,0,Gross has never held elected office.,DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,6,Incumbent's voting record in Congress,.1277669,"Sullivan has voted with Republicans 86% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,5,Fundraising,-1.29463,"As of Oct. 14, Gross had raised $15,631,000 in individual contributions (73% of all such contributions to the major-party candidates); Sullivan had raised $5,710,000 (27%).",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,4,Generic ballot,.4754844,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,3,Incumbent's margin in last election,-.0423543,"Sullivan won by 2.1 percentage points in 2014, defeating an incumbent. Alaska has become somewhat more Republican since the previous election, and Sullivan's victory margin is adjusted on this basis.",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,2,State partisanship,-.6077292,"Alaska is 15.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,11,Total,-2.931681,"",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
2020,Senate,11/2/20,AK-S2,1,Incumbency,-1.590219,"Sullivan has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is largest in small states with distinctive demographic patterns. Alaska is a small state with somewhat distinctive demographics, so incumbency will help Sullivan a lot there.",DR,Al Gross,Dan Sullivan,Gross,Sullivan,20:52:33  2 Nov 2020
