cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Pennsylvania,11/2/2020,Donald Trump,10/4/2020,10/5/2020,Emerson College,688,lv,1.230324,.1640431,47.4,45.91129,46.88843,"",70620,132039
2020,Pennsylvania,11/2/2020,Donald Trump,10/2/2020,10/4/2020,Change Research,468,lv,.547435,.0533378,46,45.00929,45.94349,"",70608,132013
2020,Pennsylvania,11/2/2020,Donald Trump,9/30/2020,10/4/2020,Monmouth University,500,lv,1.129217,.0941015,44,43.83939,44.79082,"",70599,131998
2020,Pennsylvania,11/2/2020,Donald Trump,9/29/2020,10/5/2020,Ipsos,605,lv,.7592051,.0240902,45,45.14255,46.09298,"",70585,131968
2020,Pennsylvania,11/2/2020,Donald Trump,9/30/2020,10/2/2020,YouGov,1187,lv,1.099269,.0666887,44,44.24762,45.18705,"",70548,131595
2020,Pennsylvania,11/2/2020,Donald Trump,9/30/2020,10/2/2020,Siena College/The New York Times Upshot,706,lv,1.443402,.0952916,42,43.33483,44.30055,"",70501,131409
2020,Pennsylvania,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,2184,lv,.6113764,0,47.73,45.18402,47.02919,"",70459,131313
2020,Pennsylvania,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,4208,lv,.6495393,0,47.78,45.2338,46.76094,"",70409,131211
2020,Pennsylvania,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,3531,lv,.641258,0,44.97,42.44167,43.16918,"",70359,131109
2020,Pennsylvania,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,4613,lv,.5576418,0,46.42,43.88116,44.51222,T,70307,131002
2020,Pennsylvania,11/2/2020,Donald Trump,9/23/2020,9/25/2020,Redfield & Wilton Strategies,1015,lv,.6559113,0,44,45.46488,46.27842,"",70126,130653
2020,Pennsylvania,11/2/2020,Donald Trump,8/26/2020,9/1/2020,ALG Research,500,lv,.6473723,0,44,44.16227,44.64867,"",70092,130584
2020,Pennsylvania,11/2/2020,Donald Trump,9/21/2020,9/26/2020,ABC News/The Washington Post,568,lv,1.245238,0,45,44.92241,45.74667,"",70024,130435
2020,Pennsylvania,11/2/2020,Donald Trump,9/25/2020,9/27/2020,Siena College/The New York Times Upshot,711,lv,1.453092,0,40,41.32324,42.17404,"",70017,130426
2020,Pennsylvania,11/2/2020,Donald Trump,9/24/2020,9/26/2020,IBD/TIPP,774,lv,1.443998,0,44.7,44.35772,45.17626,"",70001,130391
2020,Pennsylvania,11/2/2020,Donald Trump,9/17/2020,9/19/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,42,43.49537,44.14748,"",69984,130329
2020,Pennsylvania,11/2/2020,Donald Trump,9/18/2020,9/21/2020,Trafalgar Group,1006,lv,.4208126,0,45.9,44.23057,44.93206,"",69966,130296
2020,Pennsylvania,11/2/2020,Donald Trump,9/20/2020,9/23/2020,Fox News/Beacon Research/Shaw & Co. Research,856,lv,1.524044,0,44,44.36825,45.09844,"",69962,130284
2020,Pennsylvania,11/2/2020,Donald Trump,9/10/2020,9/21/2020,YouGov,642,lv,.9724195,0,45,45.2483,45.83329,"",69715,130005
2020,Pennsylvania,11/2/2020,Donald Trump,9/14/2020,9/20/2020,Franklin & Marshall College,480,lv,.7896083,0,42,42.57755,43.19633,"",69708,129978
2020,Pennsylvania,11/2/2020,Donald Trump,9/15/2020,9/17/2020,CPEC,820,lv,.6651533,0,45.4,45.15069,45.76276,"",69704,129973
2020,Pennsylvania,11/2/2020,Donald Trump,9/8/2020,9/22/2020,Baldwin Wallace University,1012,lv,.7620288,0,44.6,44.2964,44.80477,"",69702,129962
2020,Pennsylvania,11/2/2020,Donald Trump,9/18/2020,9/20/2020,Change Research,579,lv,.5571989,0,45,44.01183,44.67118,"",69685,129907
2020,Pennsylvania,11/2/2020,Donald Trump,9/11/2020,9/16/2020,Ipsos,611,lv,.8740835,0,46,46.14287,46.69724,"",69626,129812
2020,Pennsylvania,11/2/2020,Donald Trump,9/15/2020,9/17/2020,Trafalgar Group,1006,lv,.4208126,0,44.9,43.23521,43.83273,"",69568,129614
2020,Pennsylvania,11/2/2020,Donald Trump,9/8/2020,9/11/2020,Climate Nexus,659,rv,.6591295,0,43,44.27438,44.81633,"",69559,129592
2020,Pennsylvania,11/2/2020,Donald Trump,9/12/2020,9/14/2020,Redfield & Wilton Strategies,1036,lv,.6157321,0,44,45.46488,46.02009,"",69546,129564
2020,Pennsylvania,11/2/2020,Donald Trump,9/11/2020,9/15/2020,Civiqs,549,rv,.5378139,0,45,44.83907,45.35669,"",69537,129546
2020,Pennsylvania,11/2/2020,Donald Trump,9/3/2020,9/6/2020,TargetSmart/William & Mary,835,lv,.8708358,0,44,44.18731,44.69088,"",69392,129237
2020,Pennsylvania,11/2/2020,Donald Trump,8/28/2020,9/8/2020,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,46,45.57781,46.07878,"",68581,128408
2020,Pennsylvania,11/2/2020,Donald Trump,8/29/2020,9/7/2020,Morning Consult,2227,lv,1.041242,0,45,44.87507,45.37054,T,68550,128327
2020,Pennsylvania,11/2/2020,Donald Trump,9/4/2020,9/6/2020,Change Research,829,lv,.7047589,0,46,45.00929,45.4783,"",68537,128312
2020,Pennsylvania,11/2/2020,Donald Trump,8/31/2020,9/7/2020,Marist College,771,lv,1.560091,0,44,43.85304,44.39165,"",68532,128302
2020,Pennsylvania,11/2/2020,Donald Trump,8/30/2020,9/3/2020,Redfield & Wilton Strategies,1053,lv,.7172037,0,43,44.46052,44.94831,"",68524,128289
2020,Pennsylvania,11/2/2020,Donald Trump,8/26/2020,9/4/2020,Susquehanna Polling & Research Inc.,498,lv,.6799754,0,42,42.32811,42.8106,"",68508,128258
2020,Pennsylvania,11/2/2020,Donald Trump,8/26/2020,8/31/2020,Hodas & Associates,600,lv,.7015365,0,44.95,43.25242,43.72141,"",68484,128205
2020,Pennsylvania,11/2/2020,Donald Trump,8/28/2020,9/1/2020,Quinnipiac University,1107,lv,1.636533,0,44,45.00959,45.50506,"",68466,128167
2020,Pennsylvania,11/2/2020,Donald Trump,8/25/2020,8/27/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,48.15,46.68294,47.22481,"",68461,128152
2020,Pennsylvania,11/2/2020,Donald Trump,8/28/2020,8/31/2020,Monmouth University,400,lv,.9060031,0,46.5,46.33839,46.81764,"",68319,127965
2020,Pennsylvania,11/2/2020,Donald Trump,8/21/2020,8/30/2020,Morning Consult,2158,lv,.9042551,0,45,44.87507,45.42142,T,68296,127917
2020,Pennsylvania,11/2/2020,Donald Trump,8/7/2020,8/16/2020,Morning Consult,1777,lv,1.156262,0,44,43.87542,44.74848,T,68285,127906
2020,Pennsylvania,11/2/2020,Donald Trump,8/13/2020,8/19/2020,Global Strategy Group,801,rv,.5862823,0,42.5,44.86873,45.6886,"",68264,127876
2020,Pennsylvania,11/2/2020,Donald Trump,8/20/2020,8/24/2020,GQR Research (GQRR),500,lv,.7012613,0,43,44.38636,45.05536,"",68259,127869
2020,Pennsylvania,11/2/2020,Donald Trump,8/17/2020,8/23/2020,Franklin & Marshall College,681,rv,.9141793,0,42,43.75586,44.50016,"",68221,127781
2020,Pennsylvania,11/2/2020,Donald Trump,8/21/2020,8/23/2020,Change Research,984,lv,.8284237,0,46,45.00929,45.65633,"",68208,127745
2020,Pennsylvania,11/2/2020,Donald Trump,8/16/2020,8/17/2020,Redfield & Wilton Strategies,1006,lv,.8404686,0,41,42.44952,43.26886,"",68157,127658
2020,Pennsylvania,11/2/2020,Donald Trump,8/13/2020,8/17/2020,Civiqs,617,rv,.5686046,0,44,43.83953,44.63433,"",68148,127645
2020,Pennsylvania,11/2/2020,Donald Trump,8/11/2020,8/17/2020,Muhlenberg College,416,lv,.8952302,0,45,44.88871,45.70113,"",68138,127631
2020,Pennsylvania,11/2/2020,Donald Trump,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,46,44.28328,45.43921,"",68115,127579
2020,Pennsylvania,11/2/2020,Donald Trump,8/7/2020,8/9/2020,Change Research,456,lv,.5331308,0,44,43.01487,44.027,"",68015,127366
2020,Pennsylvania,11/2/2020,Donald Trump,8/8/2020,8/10/2020,Emerson College,843,lv,1.436415,0,46.69,45.20328,46.24095,"",68007,127354
2020,Pennsylvania,11/2/2020,Donald Trump,7/27/2020,8/6/2020,YouGov,742,rv,.6734251,0,41,42.417,43.57523,"",67969,127273
2020,Pennsylvania,11/2/2020,Donald Trump,8/4/2020,8/7/2020,YouGov,1211,lv,1.190209,0,43,43.2468,44.30233,"",67962,127266
2020,Pennsylvania,11/2/2020,Donald Trump,7/21/2020,7/23/2020,Zogby Interactive/JZ Analytics,809,lv,.9108042,0,43,42.97161,44.37833,"",67916,127142
2020,Pennsylvania,11/2/2020,Donald Trump,7/17/2020,7/22/2020,Hodas & Associates,600,lv,.7015365,0,44.67,42.97389,44.43254,"",67907,127130
2020,Pennsylvania,11/2/2020,Donald Trump,7/19/2020,7/21/2020,Redfield & Wilton Strategies,1016,lv,.8434952,0,41,42.44952,43.92677,"",67841,126985
2020,Pennsylvania,11/2/2020,Donald Trump,7/20/2020,7/26/2020,Franklin & Marshall College,667,rv,.90144,0,41,42.7489,44.12884,"",67836,126979
2020,Pennsylvania,11/2/2020,Donald Trump,7/24/2020,7/26/2020,Change Research,382,lv,.4084386,0,46,45.00929,46.33009,"",67812,126906
2020,Pennsylvania,11/2/2020,Donald Trump,5/17/2020,5/26/2020,Morning Consult,2120,lv,1.211936,0,44,43.87542,44.9322,T,67801,126887
2020,Pennsylvania,11/2/2020,Donald Trump,7/17/2020,7/26/2020,Morning Consult,2092,lv,1.207903,0,42,41.87633,43.29486,T,67693,126757
2020,Pennsylvania,11/2/2020,Donald Trump,7/22/2020,7/24/2020,Gravis Marketing,1006,lv,.9798656,0,45,44.73567,46.14151,"",67659,126662
2020,Pennsylvania,11/2/2020,Donald Trump,7/18/2020,7/20/2020,Fox News/Beacon Research/Shaw & Co. Research,793,rv,1.283909,0,39,40.52201,41.98576,"",67647,126563
2020,Pennsylvania,11/2/2020,Donald Trump,7/15/2020,7/20/2020,Spry Strategies,700,lv,.7138253,0,47.76,45.39402,46.91887,"",67628,126528
2020,Pennsylvania,11/2/2020,Donald Trump,7/15/2020,7/16/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,46,44.53882,46.11843,"",67600,126475
2020,Pennsylvania,11/2/2020,Donald Trump,7/9/2020,7/13/2020,Monmouth University,401,lv,.9082416,0,43,42.83994,44.46799,"",67101,125391
2020,Pennsylvania,11/2/2020,Donald Trump,7/10/2020,7/12/2020,Change Research,743,lv,.6155448,0,42,41.02249,42.62196,"",67091,125354
2020,Pennsylvania,11/2/2020,Donald Trump,6/29/2020,7/2/2020,Trafalgar Group,1062,lv,.6611881,0,42.7,41.04845,42.86254,"",66997,125183
2020,Pennsylvania,11/2/2020,Donald Trump,6/26/2020,6/28/2020,Change Research,760,lv,.6151676,0,44,43.01487,44.86024,"",66960,125033
2020,Pennsylvania,11/2/2020,Donald Trump,6/15/2020,6/23/2020,Susquehanna Polling & Research Inc.,715,lv,.8300751,0,41,41.32669,43.20322,"",66937,124990
2020,Pennsylvania,11/2/2020,Donald Trump,6/14/2020,6/16/2020,Redfield & Wilton Strategies,1125,lv,.8741789,0,39,40.43543,42.25141,"",66907,124934
2020,Pennsylvania,11/2/2020,Donald Trump,6/8/2020,6/11/2020,Hodas & Associates,600,lv,.7015365,0,42.17,40.4901,42.16429,"",66900,124919
2020,Pennsylvania,11/2/2020,Donald Trump,6/8/2020,6/16/2020,Siena College/The New York Times Upshot,651,rv,1.211304,0,40,42.49583,44.26064,"",66896,124898
2020,Pennsylvania,11/2/2020,Donald Trump,6/12/2020,6/14/2020,Change Research,491,lv,.4709144,0,46,45.00929,46.78002,"",66830,124714
2020,Pennsylvania,11/2/2020,Donald Trump,5/29/2020,5/31/2020,Change Research,579,lv,.5975007,0,50,49.00423,50.37588,"",66714,124438
2020,Pennsylvania,11/2/2020,Donald Trump,5/10/2020,5/14/2020,Redfield & Wilton Strategies,963,lv,.8270063,0,39,40.43543,41.15685,"",66505,123929
2020,Pennsylvania,11/2/2020,Donald Trump,5/9/2020,5/13/2020,Hodas & Associates,600,lv,.7015365,0,50.5,48.78728,49.48549,"",66401,123702
2020,Pennsylvania,11/2/2020,Donald Trump,4/21/2020,4/26/2020,Harper Polling,644,lv,1.028467,0,43,43.13453,43.51302,"",66031,122477
2020,Pennsylvania,11/2/2020,Donald Trump,4/16/2020,4/18/2020,Hodas & Associates,600,lv,.7015365,0,47.5,45.79213,46.05185,"",65909,122095
2020,Pennsylvania,11/2/2020,Donald Trump,4/20/2020,4/21/2020,Public Policy Polling,1251,v,1.077893,0,44,44.58691,44.9751,"",65902,122085
2020,Pennsylvania,11/2/2020,Donald Trump,4/14/2020,4/20/2020,Susquehanna Polling & Research Inc.,693,lv,.816937,0,42,42.32811,42.60038,"",65893,121995
2020,Pennsylvania,11/2/2020,Donald Trump,4/15/2020,4/20/2020,Ipsos,578,rv,.7706307,0,40,41.30612,41.58636,"",65864,121902
2020,Pennsylvania,11/2/2020,Donald Trump,4/18/2020,4/21/2020,Fox News/Beacon Research/Shaw & Co. Research,803,rv,1.297026,0,42,43.54308,43.85836,"",65862,121895
2020,Pennsylvania,11/2/2020,Donald Trump,3/19/2020,3/21/2020,Hodas & Associates,600,lv,.7015365,0,47.17,45.46315,45.19757,"",65004,120543
2020,Pennsylvania,11/2/2020,Donald Trump,3/17/2020,3/25/2020,Baldwin Wallace University,973,rv,.7160339,0,46.5,47.38443,47.09531,"",64987,120501
2020,Pennsylvania,11/2/2020,Donald Trump,3/6/2020,3/8/2020,YouGov,725,rv,.9429781,0,40,41.41047,40.64801,"",64767,119816
2020,Pennsylvania,11/2/2020,Donald Trump,3/5/2020,3/7/2020,Optimus,533,lv,.6919979,0,45.44,45.34953,44.53225,"",64756,119787
2020,Pennsylvania,11/2/2020,Donald Trump,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,42,43.65794,42.10299,"",64742,119728
2020,Pennsylvania,11/2/2020,Donald Trump,2/12/2020,2/20/2020,Muhlenberg College,424,rv,.7989349,0,47,48.07883,46.51532,"",64582,119069
2020,Pennsylvania,11/2/2020,Donald Trump,2/11/2020,2/20/2020,YouGov,1171,rv,1.274406,0,45,46.43557,44.88268,"",64498,118771
2020,Pennsylvania,11/2/2020,Donald Trump,2/12/2020,2/18/2020,Quinnipiac University,849,rv,1.238183,0,42,44.18286,42.63939,"",64471,118605
2020,Pennsylvania,11/2/2020,Donald Trump,12/3/2019,12/5/2019,Optimus,598,lv,.7374068,0,45.48,45.38952,44.79844,"",63028,114324
2020,Pennsylvania,11/2/2020,Donald Trump,11/4/2019,11/9/2019,Muhlenberg College,410,rv,.7743452,0,43,44.06898,44.58795,"",62621,113027
2020,Oregon,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,3252,lv,.2681478,.2681478,39,37.31858,37.43904,T,72676,136429
2020,Oregon,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,3451,lv,.0403376,.0399793,39,37.31858,37.48147,T,72538,136160
2020,Oregon,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,3468,lv,.020138,.0197803,39,37.31858,37.52145,T,72437,135963
2020,Oregon,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,3425,lv,.0197737,.0192469,39,37.31858,37.56144,T,72358,135798
2020,Oregon,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,5422,lv,.2233034,.1975224,38,36.32962,36.98331,T,72255,135595
2020,Oregon,11/2/2020,Donald Trump,9/29/2020,10/27/2020,SurveyMonkey,5193,lv,.0278709,.0236631,38,36.32962,37.13572,T,72101,135228
2020,Oregon,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,4932,lv,.0138213,.0114891,37,35.34158,36.20046,T,71991,134994
2020,Oregon,11/2/2020,Donald Trump,9/26/2020,10/24/2020,SurveyMonkey,4862,lv,.0264341,.0217389,37,35.34158,36.22818,T,71906,134820
2020,Oregon,11/2/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,4803,lv,.0131318,.0106827,38,36.32962,37.24821,T,71839,134685
2020,Oregon,11/2/2020,Donald Trump,9/24/2020,10/22/2020,SurveyMonkey,4716,lv,.0131887,.0102605,38,36.32962,37.30701,T,71778,134554
2020,Oregon,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,4512,lv,0,0,38,36.32962,37.3144,T,71695,134355
2020,Oregon,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,4175,lv,.0121947,.0092706,38,36.32962,37.31981,T,71582,134130
2020,Oregon,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,3909,lv,.0114721,.0086193,38,36.32962,37.32251,T,71480,133918
2020,Oregon,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,3754,lv,.0110754,.008223,38,36.32962,37.32289,T,71395,133734
2020,Oregon,11/2/2020,Donald Trump,9/19/2020,10/17/2020,SurveyMonkey,3689,lv,.0211389,.0155068,38,36.32962,37.32279,T,71313,133573
2020,Oregon,11/2/2020,Donald Trump,9/18/2020,10/16/2020,SurveyMonkey,3607,lv,.0104048,.0075402,38,36.32962,37.32249,T,71255,133456
2020,Oregon,11/2/2020,Donald Trump,9/17/2020,10/15/2020,SurveyMonkey,3444,lv,.0100075,.0071634,38,36.32962,37.32005,T,71194,133329
2020,Oregon,11/2/2020,Donald Trump,9/17/2020,10/14/2020,SurveyMonkey,3273,lv,0,0,39,37.31858,38.30984,T,71120,133179
2020,Oregon,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,3041,lv,.009297,.0064897,38,36.32962,37.30799,T,71026,132972
2020,Oregon,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,2902,lv,.0089468,.0061659,38,36.32962,37.30076,T,70962,132792
2020,Oregon,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,872,lv,.237913,0,39.2,37.51649,39.47726,"",70460,131314
2020,Oregon,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,1890,lv,.3716574,0,37.83,36.16159,37.76783,"",70410,131212
2020,Oregon,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1648,lv,.3148468,.0548046,37.69,36.02323,36.87127,"",70360,131110
2020,Oregon,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,2109,lv,.0934302,.0527723,37.54,35.87501,36.58284,T,70308,131003
2020,Oregon,11/2/2020,Donald Trump,9/26/2020,9/29/2020,Civiqs,944,lv,.9385487,.6051388,39,38.63034,39.54005,"",70076,130548
2020,Oregon,11/2/2020,Donald Trump,9/3/2020,9/8/2020,DHM Research,502,lv,.7600375,.3415444,39,38.93882,39.57125,"",69411,129268
2020,Oklahoma,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,1745,lv,.2851492,.2851492,64,61.31102,61.34309,T,72677,136430
2020,Oklahoma,11/2/2020,Donald Trump,10/17/2020,10/31/2020,SurveyMonkey,1880,lv,.060058,.0584899,64,61.31102,61.40232,T,72539,136161
2020,Oklahoma,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,1865,lv,0,0,63,60.29329,60.38513,T,72438,135964
2020,Oklahoma,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,1866,lv,.0211105,.0202837,64,61.31102,61.43092,T,72359,135799
2020,Oklahoma,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,3191,lv,.2498341,.2074341,59,56.23742,56.65499,T,72256,135596
2020,Oklahoma,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,3082,lv,.0161558,.013203,59,56.23742,56.68678,T,72102,135229
2020,Oklahoma,11/2/2020,Donald Trump,9/28/2020,10/25/2020,SurveyMonkey,2790,lv,.0300347,.0225849,59,56.23742,56.81694,T,71992,134995
2020,Oklahoma,11/2/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,2762,lv,.0149757,.0110656,59,56.23742,56.83464,T,71907,134821
2020,Oklahoma,11/2/2020,Donald Trump,9/25/2020,10/23/2020,SurveyMonkey,2746,lv,.028992,.0210438,59,56.23742,56.84941,T,71840,134686
2020,Oklahoma,11/2/2020,Donald Trump,9/25/2020,10/22/2020,SurveyMonkey,2670,lv,0,0,58,55.22716,55.88017,T,71779,134555
2020,Oklahoma,11/2/2020,Donald Trump,8/13/2020,8/31/2020,SoonerPoll.com,379,lv,.5189687,0,59.6,59.71965,60.27766,"",69539,134426
2020,Oklahoma,11/2/2020,Donald Trump,9/24/2020,10/21/2020,SurveyMonkey,2471,lv,.014245,.0094099,58,55.22716,55.88289,T,71696,134356
2020,Oklahoma,11/2/2020,Donald Trump,10/15/2020,10/20/2020,SoonerPoll.com,5466,lv,1.796209,1.538268,58.5,58.62029,59.00927,"",71629,134192
2020,Oklahoma,11/2/2020,Donald Trump,9/23/2020,10/20/2020,SurveyMonkey,2380,lv,.0138864,.0089917,58,55.22716,55.88683,T,71583,134131
2020,Oklahoma,11/2/2020,Donald Trump,9/22/2020,10/19/2020,SurveyMonkey,2289,lv,.0135338,.0085867,58,55.22716,55.88962,T,71481,133919
2020,Oklahoma,11/2/2020,Donald Trump,9/21/2020,10/18/2020,SurveyMonkey,2196,lv,.0131741,.0081865,58,55.22716,55.89397,T,71396,133773
2020,Oklahoma,11/2/2020,Donald Trump,9/20/2020,10/17/2020,SurveyMonkey,2144,lv,.0130676,.0079497,57,54.21836,54.88857,T,71314,133574
2020,Oklahoma,11/2/2020,Donald Trump,9/19/2020,10/16/2020,SurveyMonkey,2102,lv,.0130342,.0077593,58,55.22716,55.90068,T,71256,133457
2020,Oklahoma,11/2/2020,Donald Trump,9/18/2020,10/15/2020,SurveyMonkey,2015,lv,.0127304,.0074122,58,55.22716,55.90367,T,71195,133330
2020,Oklahoma,11/2/2020,Donald Trump,9/16/2020,10/14/2020,SurveyMonkey,1882,lv,.0234281,.0133351,58,55.22716,55.90148,T,71121,133180
2020,Oklahoma,11/2/2020,Donald Trump,9/16/2020,10/13/2020,SurveyMonkey,1804,lv,0,0,59,56.23742,56.90689,T,71027,132973
2020,Oklahoma,11/2/2020,Donald Trump,9/15/2020,10/12/2020,SurveyMonkey,1683,lv,.0113573,.0061679,60,57.24915,57.91436,T,70961,132791
2020,Oklahoma,11/2/2020,Donald Trump,6/8/2020,6/30/2020,SurveyMonkey,591,lv,.2899513,0,61.4,58.66807,60.10354,"",70461,131315
2020,Oklahoma,11/2/2020,Donald Trump,7/1/2020,7/31/2020,SurveyMonkey,1410,lv,.4681363,0,64.16,61.474,62.63869,"",70411,131213
2020,Oklahoma,11/2/2020,Donald Trump,8/1/2020,8/31/2020,SurveyMonkey,1009,lv,.5066274,0,63.75,61.05645,61.64115,"",70361,131111
2020,Oklahoma,11/2/2020,Donald Trump,9/1/2020,9/30/2020,SurveyMonkey,1174,lv,.1569156,.0565388,63.08,60.37465,60.90979,T,70309,131004
2020,Oklahoma,11/2/2020,Donald Trump,9/17/2020,9/20/2020,Amber Integrated,500,lv,.6933963,.2498399,55,56.32241,56.88608,"",69956,130277
2020,Oklahoma,11/2/2020,Donald Trump,9/2/2020,9/8/2020,SoonerPoll.com,486,lv,.6147313,.1091429,59.6,59.71965,60.17322,"",68569,128391
2020,Oklahoma,11/2/2020,Donald Trump,7/29/2020,7/30/2020,DFM Research,572,lv,.6804254,0,56,57.78953,58.82743,"",67940,127200
2020,Oklahoma,11/2/2020,Donald Trump,6/3/2020,6/4/2020,Amber Integrated,500,lv,.6193416,0,55,56.32241,57.60538,"",66764,124563
2020,Oklahoma,11/2/2020,Donald Trump,3/5/2020,3/8/2020,Amber Integrated,500,lv,.6933963,0,57,58.31336,57.8356,"",64801,119941
2020,Oklahoma,11/2/2020,Donald Trump,2/10/2020,2/13/2020,Cole Hargrave Snodgrass & Associates,500,rv,.6197098,0,62,62.4752,61.75584,"",64222,118174
2020,Ohio,11/2/2020,Donald Trump,10/20/2020,11/1/2020,SurveyMonkey,5305,lv,.4541606,.3322144,50,46.86648,46.88052,T,72678,136431
2020,Ohio,11/2/2020,Donald Trump,10/29/2020,10/30/2020,AtlasIntel,660,lv,.79738,.7516527,50.4,49.59663,49.64419,"",72657,136347
2020,Ohio,11/2/2020,Donald Trump,10/28/2020,11/1/2020,Quinnipiac University,1440,lv,1.533852,1.445194,43,44.18224,44.1012,"",72655,136345
2020,Ohio,11/2/2020,Donald Trump,10/31/2020,11/1/2020,Rasmussen Reports/Pulse Opinion Research,800,lv,.9003962,.9003962,49,48.53601,48.50025,"",72643,136318
2020,Ohio,11/2/2020,Donald Trump,10/31/2020,11/1/2020,Research Co.,450,lv,.74682,.74682,47,47.12629,47.15085,"",72628,136292
2020,Ohio,11/2/2020,Donald Trump,10/30/2020,10/31/2020,Trafalgar Group,1041,lv,.6575842,.638729,49.2,47.6527,47.658,"",72616,136267
2020,Ohio,11/2/2020,Donald Trump,10/22/2020,10/31/2020,Morning Consult,2179,lv,1.043466,.7949874,49.2,48.06135,48.13509,T,72611,136259
2020,Ohio,11/2/2020,Donald Trump,10/29/2020,11/1/2020,Civiqs,1136,lv,1.012813,.9837725,49,48.04732,48.03288,"",72578,136207
2020,Ohio,11/2/2020,Donald Trump,10/18/2020,10/31/2020,SurveyMonkey,5468,lv,.067487,.0471651,50,46.86648,46.91676,T,72540,136162
2020,Ohio,11/2/2020,Donald Trump,10/29/2020,10/31/2020,Emerson College,656,lv,1.185209,1.117241,48.7,47.13731,47.20277,"",72488,136036
2020,Ohio,11/2/2020,Donald Trump,10/17/2020,10/30/2020,SurveyMonkey,5321,lv,.0336568,.0223731,50,46.86648,46.95272,T,72439,135965
2020,Ohio,11/2/2020,Donald Trump,10/16/2020,10/29/2020,SurveyMonkey,5092,lv,.0324783,.0205627,51,47.86477,47.98622,T,72360,135800
2020,Ohio,11/2/2020,Donald Trump,10/23/2020,10/26/2020,Swayable,440,lv,.4500256,.359699,55.3,53.85791,53.9486,"",72306,135646
2020,Ohio,11/2/2020,Donald Trump,10/1/2020,10/28/2020,SurveyMonkey,8089,lv,.403467,.1262117,51,47.86477,48.37009,T,72257,135597
2020,Ohio,11/2/2020,Donald Trump,10/23/2020,10/27/2020,Quinnipiac University,1186,lv,1.25177,.9987776,43,44.18224,44.17924,"",72221,135486
2020,Ohio,11/2/2020,Donald Trump,10/27/2020,10/28/2020,Gravis Marketing,613,lv,.7700398,.6817209,49,48.63645,48.67186,"",72192,135416
2020,Ohio,11/2/2020,Donald Trump,10/17/2020,10/20/2020,Citizen Data,1000,lv,.8386342,.3817497,44.41,45.29158,45.72759,"",72184,135394
2020,Ohio,11/2/2020,Donald Trump,9/30/2020,10/27/2020,SurveyMonkey,7825,lv,.0272803,.0076159,51,47.86477,48.40806,T,72103,135230
2020,Ohio,11/2/2020,Donald Trump,9/27/2020,10/25/2020,SurveyMonkey,7598,lv,.098763,.0208938,51,47.86477,48.57201,T,71993,134996
2020,Ohio,11/2/2020,Donald Trump,9/27/2020,10/24/2020,SurveyMonkey,7509,lv,0,0,51,47.86477,48.59749,T,71908,134822
2020,Ohio,11/2/2020,Donald Trump,9/26/2020,10/23/2020,SurveyMonkey,7411,lv,.0390063,.0071083,51,47.86477,48.61973,T,71841,134687
