cycle,branch,expression,forecastdate,seatprob_Dparty,seatprob_Rparty,seatsheld,simulations,timestamp,chamber_Dparty,chamber_Rparty
2020,Senate,_deluxe,10/26/20,,,26,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,25,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,24,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,23,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,22,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,21,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,20,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,2,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,19,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,18,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,17,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,16,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,15,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,14,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,13,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,12,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,11,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,100,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,10,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,1,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/26/20,,,0,40000,21:26:28 26 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,99,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,98,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,97,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,96,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,95,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,94,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,93,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,92,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,91,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,90,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,9,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,89,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,88,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,87,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,86,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,85,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,84,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,83,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,82,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,81,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,80,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,8,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,79,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,78,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,77,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,76,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,75,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,74,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,73,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,72,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,71,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,70,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,7,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,69,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,68,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,67,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,66,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.000025,,65,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,64,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.000025,,63,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.00025,,62,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.00045,.000025,61,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.00235,,60,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,6,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.005375,.000075,59,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.011775,.00015,58,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.023075,.000675,57,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.03955,.002675,56,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.061375,.007825,55,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.086175,.0199,54,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.112725,.041,53,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.132925,.070675,52,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.142125,.1067,51,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.1321,.1321,50,40000,20:09:58 25 Oct 2020,.11385,.01825
2020,Senate,_deluxe,10/25/20,,,5,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.1067,.142125,49,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.070675,.132925,48,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.041,.112725,47,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.0199,.086175,46,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.007825,.061375,45,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.002675,.03955,44,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.000675,.023075,43,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.00015,.011775,42,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.000075,.005375,41,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,.00235,40,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,4,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,.000025,.00045,39,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,.00025,38,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,.000025,37,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,36,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,.000025,35,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,34,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,33,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,32,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,31,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,30,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,3,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,29,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,28,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,27,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,26,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,25,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,24,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,23,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,22,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,21,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,20,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,2,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,19,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,18,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,17,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,16,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,15,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,14,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,13,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,12,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,11,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,100,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,10,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,1,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/25/20,,,0,40000,20:09:58 25 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,99,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,98,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,97,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,96,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,95,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,94,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,93,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,92,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,91,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,90,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,9,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,89,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,88,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,87,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,86,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,85,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,84,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,83,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,82,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,81,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,80,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,8,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,79,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,78,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,77,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,76,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,75,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,74,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,73,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,72,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,71,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,70,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,7,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,69,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,68,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,67,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,66,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,65,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,64,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,63,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.00025,,62,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.000525,,61,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.002675,.000025,60,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,6,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.005625,,59,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.012175,.0002,58,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.0244,.000525,57,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.039225,.002825,56,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.06125,.0081,55,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.0876,.019825,54,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.115425,.042925,53,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.131375,.073225,52,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.13745,.1037,51,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.130675,.130675,50,40000,21:04:43 24 Oct 2020,.112,.018675
2020,Senate,_deluxe,10/24/20,,,5,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.1037,.13745,49,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.073225,.131375,48,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.042925,.115425,47,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.019825,.0876,46,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.0081,.06125,45,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.002825,.039225,44,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.000525,.0244,43,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.0002,.012175,42,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,.005625,41,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,.000025,.002675,40,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,4,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,.000525,39,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,.00025,38,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,37,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,36,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,35,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,34,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,33,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,32,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,31,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,30,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,3,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,29,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,28,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,27,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,26,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,25,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,24,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,23,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,22,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,21,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,20,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,2,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,19,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,18,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,17,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,16,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,15,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,14,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,13,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,12,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,11,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,100,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,10,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,1,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/24/20,,,0,40000,21:04:43 24 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,99,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,98,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,97,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,96,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,95,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,94,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,93,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,92,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,91,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,90,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,9,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,89,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,88,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,87,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,86,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,85,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,84,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,83,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,82,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,81,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,80,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,8,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,79,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,78,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,77,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,76,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,75,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,74,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,73,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,72,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,71,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,70,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,7,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,69,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,68,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,67,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,66,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,65,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,64,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.000025,,63,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.0002,,62,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.000825,,61,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.0019,,60,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,6,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.004825,,59,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.011425,.00015,58,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.0224,.0008,57,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.040075,.002775,56,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.061475,.0091,55,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.087,.019775,54,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.1113,.044175,53,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.132425,.072475,52,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.140375,.10685,51,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.12965,.12965,50,40000,22:24:40 23 Oct 2020,.1113,.01835
2020,Senate,_deluxe,10/23/20,,,5,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.10685,.140375,49,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.072475,.132425,48,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.044175,.1113,47,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.019775,.087,46,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.0091,.061475,45,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.002775,.040075,44,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.0008,.0224,43,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,.00015,.011425,42,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,.004825,41,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,.0019,40,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,4,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,.000825,39,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,.0002,38,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,.000025,37,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,36,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,35,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,34,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,33,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,32,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,31,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,30,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,3,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,29,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,28,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,27,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,26,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,25,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,24,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,23,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,22,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,21,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,20,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,2,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,19,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,18,40000,22:24:40 23 Oct 2020,,
2020,Senate,_deluxe,10/23/20,,,17,40000,22:24:40 23 Oct 2020,,
